company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
TUI,United Kingdom,"  Exceptional product management skills, owning Product Roadmap for owned product portfolio which is aligned with strategic goals and delivers the required KPIs.",product manager,Product Manager,,London Bridge Station+1 location,2022-07-22,3.8,
Absolutely Recruitment,United Kingdom,  Advertising – Prepare copy and develop creative briefs for product literature and any ancillary materials. They will be responsible for the complete life cycle…,product manager,Product Manager – Graduate Opportunity,permanent,Surbiton,2022-07-17,,
Propel Together,United Kingdom,  Experience leading cross function product squads. 2-3 years product management experience on high volume B2C platform or 1 years in product management with a…,product manager,Growth Product manager -$60 million funded subscription scal...,undefined,London,2022-08-02,,50000-70000
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Sound understanding of the product development lifecycle and experience managing and delivering new products and product changes preferably within a large,…",product manager,European Product Development: Product Development Manager -...,permanent,London,2022-07-26,3.8,
CCDC,United Kingdom,"  As the Product Manager for a key area of the CCDC portfolio, specifically the CSD-Discovery product suite and related components, you will be responsible for…",product manager,Product Manager,,Remote in Cambridgeshire,2022-07-17,,
Bank of America,United Kingdom,  Working with the product managers to ensure AIT is accurately maintained in AppHq. Within the Productivity and Mobile space we have a centralised team aligned…,product manager,Product Manager - Tech Delivery,full-time,Chester,2022-07-17,3.8,
Ably (UK),United Kingdom,  5+ years of product management experience. Experience building a commercial IaaS / PaaS / Cloud API product. Experience delivering solutions used by developers …,product manager,API Product Manager,,Remote in London,2022-07-20,,
Quality Compliance Systems Ltd,United Kingdom,"  Own the product roadmap for social care specialist products. Collaborate with other product managers, and with Content and Software teams, to solve problems.",product manager,Product Manager for Social Care Solutions,undefined,Uxbridge UB11,2022-07-30,,55000-60000
Propel Together,United Kingdom,"  Experience leading cross functional product squads. 3+ years' in Product management, ideally working B2BC, Marketplace or saas products.",product manager,Product Owner,undefined,London,2022-08-02,,60000-70000
Azelis,United Kingdom,  Liaise with Principals on Technical product related issues. Take technical responsibility for products and interactions with designated Principals.,product manager,Product Manager,full-time,Hertford,2022-08-06,,
The Royal Society of Chemistry,United Kingdom,"  You will drive the execution of all product lifecycle processes for our products, including product research, market research, competitive analysis, planning,…",product manager,Product Manager (Remote working within the UK),permanent,Remote in Cambridge CB4,2022-07-17,4.1,
BlackRock,United Kingdom,"  Define the product agenda by mapping, guiding, and tracking products throughout their lifecycle and aligning annual sales targets for key focus products.",product manager,"Vice President, Product Manager - Global Product Group",,London EC4R,2022-08-12,,
Hallmark,United Kingdom,  Experience building product ranges and articulating the rationale behind selections across multiple seasons and product lines.,product manager,Product and Ranger Manager - 2 permanent opportunities,permanent,Hybrid remote in Bradford BD4,2022-07-23,3.8,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  As a Control Management Associate, you'll be responsible for ensuring the line of business has a sustainable and disciplined end-to-end control environment,…",product manager,EMEA SPREAD BCM - Control Manager,permanent,London,2022-08-15,3.8,
BCG Digital Ventures,United Kingdom,  Product managers are builders that bear overall responsibility for product definition and delivery. The product manager facilitates the product requirements…,product manager,Senior Product Manager,full-time,London,2022-07-17,4.0,
TikTok,United Kingdom,  Significant years experience working within media in a product management or product marketing capacity. Collect product feedback from Product Marketing Market…,product manager,Product Marketing Manager - Product Owner - Ads Targeting an...,full-time,London,2022-07-17,3.3,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  This would include identifying efficiency, control and client experience impacting issues, developing solutions leveraging automation and innovative…",product manager,JPM Payments - Strategic Execution Product Manager - Associa...,permanent,London,2022-08-01,3.8,
Vodafone,United Kingdom,"  Understands when to escalate risks to global product manager. Track and then manage the local product targets for market share growth, product revenues, margin…",product manager,Local Product Manager,full-time,Newbury,2022-07-30,3.9,
EATON,United Kingdom,"  Develop competitive product analyses (tear downs, benchmarking, competitors’ product comparison for sales). Manage and maintain relevant products and Marketing…",product manager,Remote Product Manager,full-time,Remote in Aldridge,2022-07-17,3.7,
UBS,United Kingdom,  Plan and facilitate ideation workshops along the design process to align the product-vision with the product owner and get all needed requirements of the…,product manager,"Product Manager, Recruiting",full-time,London,2022-07-17,3.8,
John Lewis,United Kingdom,"  Flexible manufacturing facilities, offering a full development and manufacturing service for soft furnishing products, including cushions, pillows, duvets,…",product manager,Maintenance Manager,undefined,Remote in Darwen BB3,2022-08-11,3.9,43700-62200
UBS,United Kingdom,  Manage the product backlog on behalf of the Product Owner. Support the Product Owner in achieving the product vision and strategy.,product manager,Pricing Reference Data Product Manager,full-time,London,2022-08-09,3.8,
Venn Group,United Kingdom,"  Proven experience as a product manager, preferably within Media or Publishing. Work closely with Market Pillar Product Managers to develop the line of business…",product manager,Product Manager,undefined,Remote in London,2022-08-02,3.1,520
DTN,United Kingdom,"  Provide domain expertise on the product and articulate the product value and strategy with internal stakeholders and clients, as a trusted advisor and subject…",product manager,Product Manager,full-time,Remote,2022-08-03,,
DTN,United Kingdom,  The Product Manager is responsible for maximizing the value of products they own by leading DTN teams to execute applicable product life cycle phases to deliver…,product manager,Associate Product Manager,full-time,London,2022-07-22,,
Jaguar Land Rover,United Kingdom,  The Chassis Product Owner is a new role that has been created to lead a transformational shift in performance of the Vehicle Programme Delivery Process Chain…,product manager,Chassis Product Manager,,Hybrid remote in Warwickshire,2022-08-05,3.7,
SWIFT Financial Messaging Services,United Kingdom,"  Communication with and support for product teams in developing APIs. Support API Product teams in product management in developing, testing, publishing and…",product manager,API Lifecycle Product Manager,full-time,London,2022-07-17,,
Oscar Technology,United Kingdom,"  You'll manage projects with an Agile, Waterfall or hybrid approach, whilst owning and being responsible for product strategy, ideation, feature and release…",product manager,Senior Product Manager,undefined,Cardiff,2022-08-10,,70000
Jaguar Land Rover,United Kingdom,  Experience of product strategy development. Previous experience of product lifecycle planning and consumer insight research.,product manager,Product Manager Discovery,undefined,Hybrid remote in University of Warwick,2022-08-13,3.7,48000-62500
Qatar Airways,United Kingdom,"  Essential to this role is ensuring that customers are provided with the Qatar Airways 5 Star service promise, thus creating a competitive advantage for Qatar…",product manager,"Airport Services Manager - Edinburgh, UK",,Edinburgh,2022-08-08,4.1,
Wilko,United Kingdom,  Working cross functionally with a great team you'll transform and develop new digital products to deliver our strategy. Salary Competitive Salary Plus Benefits.,product manager,Digital Product Manager,permanent,Worksop S80,2022-08-13,3.4,
Origami,United Kingdom,"  Work with a small team of Product Managers to define product vision, build product roadmaps, measure commercial product success, and improve product value…",product manager,Product Manager: Part-time or Full-time,part-time,Remote in Cambridge CB4,2022-07-17,,
CDW LLC,United Kingdom,  Familiarity with processes and methodologies for product management. Continually monitor and optimise the product while in market.,product manager,Product Manager,full-time,Remote in Peterborough+1 location,2022-07-17,3.7,
RSM UK,United Kingdom,  Identify and monitor the product performance and incorporate learnings from support incidents to deliver continued product enhancement and improvements.,product manager,Digital Product Manager,permanent,London,2022-08-10,3.6,
Rocket Lawyer,United Kingdom,  Create use cases and user stories that clearly articulate desired product functionality. Prioritise product enhancements and backlog issues using data-driven…,product manager,Product Manager - Mobile App,full-time,Hybrid remote in London,2022-07-17,,
Dyson,United Kingdom,  We are looking for Project Managers and Lead Project Manager to support the upstream (New Product Innovation &amp; Research) projects..,product manager,Project Manager (All Levels),,Malmesbury,2022-08-03,3.5,
bet365,United Kingdom,"  As a Responsible Gambling Product Manager, you will be responsible for the design and management of all technology-led player protection solutions, with a…",product manager,Responsible Gambling Product Manager,full-time,Hybrid remote in Stoke-on-Trent,2022-07-27,3.1,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Understanding of the end to end product life cycle for Derivatives, Securities, and/or Structured Notes. As the first line of defense for JPMorgan Chase &amp; Co. …",product manager,CIB Finance Control Manager - Product Control,permanent,London,2022-08-13,3.8,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  This role requires a wide variety of strengths and capabilities, including: Bachelor's degree or equivalent experience.",product manager,CTO Information Security Manager (Product Governance Lead),permanent,London,2022-08-06,3.8,
Unit4,United Kingdom,"  You are responsible for defining the functional product roadmap, collaborating with management on product strategy and business use cases.",product manager,Local Product Manager UK,full-time,Reading,2022-07-17,3.5,
Google,United Kingdom,"  Experience in managing teams of product managers. Develop, grow, and mentor your product manager reports. Experience building user-facing product experiences…",product manager,"Group Product Manager, Search, Sports, and Language",,London,2022-07-17,4.3,
Disney Media &amp; Entertainment Distribution,United Kingdom,"  Build a deep understanding of the assigned products. Maintain prioritized, well-groomed backlogs for assigned products.",product manager,Senior Product Manager - Financial Systems,,London,2022-07-17,4.1,
INEOS Automotive,United Kingdom,"  Experience in product development programmes, renewable/EV products would be advantageous. Strong experience in product management or other relevant automotive…",product manager,Global Product Manager,permanent,London,2022-07-17,,
Simply Business,United Kingdom,"  Familiar with how their products work technically. Leading a cross-functional team to develop and deliver a better customer journey experience, plus new selling…",product manager,Product Manager,permanent,London,2022-07-17,3.3,
TalkTalk,United Kingdom,"  Good collaborative skills, actively supporting the establishment of the new product processes and product team structure.",product manager,Product Manager Entertainment,full-time,London,2022-08-02,3.0,
JATO,United Kingdom,"  Experience conducting product research on products, managing projects, and working in a scale, data driven organisation.",product manager,Product Insight Manager,full-time,Remote,2022-08-13,,
Citi,United Kingdom,"  Additionally, this role will be responsible for the development of product plans, strategies, and tactics while coordinating product lines through product life…",product manager,Product Manager,full-time,London,2022-07-17,3.9,
HSBC,United Kingdom,"  Be involved with Product structuring and design: convert product ideas into product designs. Perform market analysis, competitor and product research relating…",product manager,Alternatives Product Development Manager,permanent,Hybrid remote in London,2022-07-17,4.0,
Inmarsat,United Kingdom,"  Manage product requirements (product backlog) in the context of the committed product roadmaps, timelines and available engineering resource.",product manager,Product Manager,full-time,London,2022-07-17,3.9,
Dataseat,United Kingdom,"  Define and lead the product roadmap for core DSP products at Dataseat. Experienced in driving B2B products, gathering insights from customers and validating…",product manager,Product Manager,permanent,Remote in London,2022-07-17,,
MARS,United Kingdom,"  Experience working on technology- or data-powered products as either a product manager, product designer, data analyst, data scientist, or business analyst.",product manager,Data Product Manager,full-time,London W1D,2022-07-17,3.8,
HM Revenue and Customs,United Kingdom,"  The product manager will lead on the vision, strategy, and roadmap of changes to business critical products in an agile way for the products they are…",product manager,Product Owner,undefined,Hybrid remote in Newcastle upon Tyne,2022-08-16,3.6,52598-59294
Percona,United Kingdom,"  You will collaborate with customers, partners, other product managers and tech leads at Percona, translating the product vision into user stories and use-cases…",product manager,Product Manager (remote),full-time,Remote in London,2022-07-17,,
Rail Delivery Group,United Kingdom,"  Engage with internal and external product stakeholders to understand and refine the product vision driving and contributing to the product roadmap, outlining…",product manager,Senior Digital Product Manager,undefined,London EC1A,2022-07-17,4.1,45000-59000
Amazon UK Services Ltd.,United Kingdom,"  Experience in project management of regulatory projects related to trade or product compliance. Proficiency in project planning methodologies, tools, and…",product manager,"Senior Program Manager, GTS Product Compliance",full-time,London,2022-07-17,3.5,
"JPMorgan Chase Bank, N.A.",United Kingdom,  Expert knowledge of the JP Morgan Collateral Management product suite and how it operates. Analytical skills - expected to disseminate information and present…,product manager,Securities Services - Collateral Management Product Manager...,permanent,London,2022-08-06,3.8,
Highlands and Islands Enterprise,United Kingdom,  As part of HIE`s new Innovation Programme you will play a key role in supporting businesses across the Highlands and Islands looking to develop new products and…,product manager,Innovation Manager,full-time,Hybrid remote in Inverness-shire,2022-08-15,5.0,
O2 Telefonica,United Kingdom,  Continuously review of product against plan and ensuring product delivers against business case and deliver continuous product improvement to ensure product…,product manager,Product Manager - Connectivity,,Slough,2022-07-17,3.6,
Maidstone Borough Council,United Kingdom,"  You will help create and own the vision, strategy, and roadmap for digital products at the Council and use feedback and data to iterate and ensure they continue…",product manager,Digital Product Manager,undefined,Hybrid remote in Maidstone,2022-08-10,3.4,37534-40717
S&amp;P Global,United Kingdom,"  You will direct technology, content, and design teams to ensure the highest quality products are built in line with client expectations; maintain and address…",product manager,ESG Product Manager,,Remote in London E14,2022-07-17,3.9,
YOOX NET-A-PORTER GROUP,United Kingdom,  Solid understanding of customer touch points and key market compliance regulations and how they impact on your product – essential.,product manager,Product Manager - Product Discovery,full-time,London,2022-07-17,3.3,
Soldo,United Kingdom,"  Work closely with the product team to help define and deliver our product roadmap. You have experience of user research to identify customer problems, validate…",product manager,Product Manager,full-time,London,2022-07-17,,
"JPMorgan Chase Bank, N.A.",United Kingdom,  Solid understanding of financial products would be advantageous. Serve as an analytical and project support resource for product control.,product manager,EMEA Equities Product Control - Associate,permanent,London,2022-08-15,3.8,
Jet2.com and Jet2holidays,United Kingdom,  Develop and implement a clear product strategy. Source and develop new retail products for the airline to offer customers a point of difference; development of…,product manager,In-Flight Retail Product Buying Manager,permanent,Hybrid remote in Leeds,2022-07-17,3.4,
Selfridges,United Kingdom,"  Develop and iterate processes to identify development requirements and route them to appropriate product domain backlogs, proactively communicating business…",product manager,Product Operations Manager,permanent,London,2022-07-29,3.9,
Certes,United Kingdom,  You know how to design operational processes for the running and maintenance of products or services throughout their product life cycle.,product manager,Product Manager C218,undefined,London,2022-08-03,,575
MRI Software,United Kingdom,  Develop and promote product line strategy and vision. Position the product for all markets and all buyer types. Determine buy/build/partner decisions.,product manager,Product Manager,full-time,Birmingham B2,2022-07-17,,
Cranleigh Recruitment,United Kingdom,"  Creative skills – creativity is also central to this role, as product managers need to conceptualize new products and improvements, determine the look and feel…",product manager,Product Manager - Sustainable Packaging,undefined,North London,2022-08-04,,50000-60000
Cambridge University Press &amp; Assessment,United Kingdom,"  As a highly organised, agile practitioner, with outstanding communication skills, you will form cross-functional teams, collaborating closely with product…",product manager,Senior Product Manager (2169),undefined,Hybrid remote in Coventry,2022-08-03,3.9,59600-79700
Bright Purple Resourcing,United Kingdom,"  Working either fully remote or if possible a few days in their exceptional Edinburgh office, your role will be to liaise with the extensive customer base,…",product manager,Technical Product Manager,,Edinburgh,2022-08-16,,
Institutional Shareholder Services,United Kingdom,"  5+ years of related work experience (product management, research and/or consulting); ESG solutions enable investors to develop and integrate responsible…",product manager,ESG Product Manager - Regulatory Solutions,full-time,London,2022-07-30,,
Autodesk,United Kingdom,  Provide product leadership and direction for our Drainage Design product family. Experience with Agile product development. Business case and ROI development.,product manager,Product Manager (Flexible/Remote),full-time,Remote in Newbury,2022-07-17,4.1,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Experienced project manager with a proven track record of delivery, ideally in and Investment Bank or Financial Services environment.",product manager,Project Manager,permanent,London+1 location,2022-08-13,3.8,
Superscript,United Kingdom,"  Identifying customer needs (internal or external to business) through qualitative and quantitative data analysis, and translating these into a product roadmap.",product manager,Senior Product Manager,,London SE1,2022-07-23,,
Consortia,United Kingdom,  Strong product managemenet experience and working with managing products built by engineering teams. Knowledge of multiple functional areas across product…,product manager,Group Product Manager,undefined,Remote in Hertford,2022-07-17,,95000
Deloitte,United Kingdom,"  Define and refine product backlogs, planning the delivery of features and/or user stories in agile sprints or other agile delivery methods.",product manager,"Senior Manager, Product Owner, Consumer Goods, Data &amp; Analyt...",permanent,London,2022-07-17,3.9,
TJX Europe,United Kingdom,"  Experience with, or strong understanding of Product Management, including primary responsibilities: Develop vision/Strategy, product lifecycle management,…",product manager,Product Manager - Finance Applications,,Watford,2022-08-16,3.6,
Black Swan Data Ltd,United Kingdom,"  Ensure appropriate QA environments exist and are maintained for all products/services, working closely with the Platform team. You'll be well looked after*.",product manager,QA Manager,full-time,London,2022-08-09,,
DTN,United Kingdom,"  DTN is a global leader providing insights and analytics to our customers to feed, fuel, and protect the world. And that’s just for starters.",product manager,Portfolio Product Manager,full-time,London,2022-08-16,,
Air Charter Service,United Kingdom,"  Advanced knowledge of Microsoft products, including Project, Visio, Excel and Word. As we continue to expand across the globe, we want to ensure that our non…",product manager,IT Project Manager,full-time,Surbiton KT6,2022-08-11,,
CDW,United Kingdom,  Familiarity with processes and methodologies for product management. Continually monitor and optimise the product while in market. What you need to succeed.,product manager,Product Manager,full-time,London+1 location,2022-07-17,3.7,
Catalyst IT Solutions,United Kingdom,  Product Optimisation: You will gather feedback on live products and/or capabilities in production to utilise optimisation techniques to help rapidly improve and…,product manager,PRODUCT MANAGER,,Remote,2022-07-19,,
Amex,United Kingdom,"  You will be a product strategist and will partner with product, engineering and business teams across the enterprise to help design the processes that support…",product manager,Product Manager - AML/KYC Refresh Capabilities,,Hybrid remote in Brighton,2022-08-12,4.1,
Abcam Plc,United Kingdom,  Ensuring that our customers are receiving the latest products and product data. Ownership of key product data maintenance and addition activities.,product manager,Product Data Manager,full-time,Trumpington CB2+1 location,2022-08-04,3.9,
Ocado Group,United Kingdom,"  Experience defining product roadmaps, building collaboratively with design and engineering peers, and shipping value-driven products at scale.",product manager,Senior Product Manager - Platform,,Hybrid remote in Hatfield,2022-08-05,3.0,
heycar,United Kingdom,"  Build with the customer foremost in mind, identifying the overall product vision and translating into detailed product requirements. What we have to offer :",product manager,Senior Product Manager (UK/eComm),,Hybrid remote in London,2022-07-17,,
Macmillan Education,United Kingdom,  Always striving to iterate our products based on evidence. Experience with best-practice agile product management techniques.,product manager,Product Manager,permanent,London,2022-07-17,4.1,
Amazon EU SARL (UK Branch),United Kingdom,"  High-technology consumer products marketing. Operate both strategically and tactically with a proven track record of thinking big to drive new opportunities,…",product manager,"Sr. Product Mktg Manager, (London or Luxembourg)",full-time,London,2022-07-17,3.5,
Hallmark,United Kingdom,"  Experience building product ranges and articulating the rationale behind selections across multiple seasons and product lines. (including, but not limited to).",product manager,Product Manager,full-time,Hybrid remote in Manchester,2022-07-21,3.8,
Vodafone,United Kingdom,"  The Product and Propositions Lead focusses on activities that influence and determine pricing, champion new product innovations and communicate the products'…",product manager,Product Manager Planning &amp; Insights,,London,2022-08-05,3.9,
LEGO,United Kingdom,"  Develop an aspirational vision and strategy for your product, in collaboration with the product team and key customers. Play your part in our team succeeding.",product manager,Product Manager – CRM &amp; Marketing Technology,,Hybrid remote in London,2022-07-17,4.2,
New Look,United Kingdom,  Work with SHOD and Design team on all product collation for press day and oversee product collation to the given time lines.,product manager,Product Styling Junior Manager,permanent,London W1W,2022-08-10,3.5,
M Group Services,United Kingdom,  Evaluate current products and develop where necessary. Develop new products specific to relevant MGS markets. Location - Hybrid working 3 in office 2 WFH in one…,product manager,Product Development Manager,undefined,Hybrid remote in Newcastle upon Tyne,2022-07-17,3.1,50000
Propel Together,United Kingdom,  You have 8+ years of relevant experience in product management with at least 5 years experience building consumer-facing products.,product manager,Principle Product Manager,contract,Remote in London,2022-08-02,,
EY,United Kingdom,  Experienced in core regional product management/product marketing. Experience in software product marketing and B2B product management.,product manager,Regional Technology Hub Product Manager,,London SE1,2022-07-17,4.0,
Evri,United Kingdom,  Deliver on the agreed product vision that the associate product manager will set with the product team and aligned squads.,product manager,Associate Product Manager,undefined,Remote in Leeds LS1,2022-07-17,2.3,39000
Visa,United Kingdom,  You will execute and deliver projects through completion for Visa’s most important Product-led initiatives. You will work with variety of stakeholders to manage…,product manager,"Senior Program Manager, Global Product Delivery",full-time,Hybrid remote in London,2022-08-12,3.9,
Boots,United Kingdom,"  Responsible for timely engagement of all appropriate internal teams (e.g. technical, commercial, product, supply) and experts (e.g. regulatory for product…",product manager,Product Technologist,permanent,Hybrid remote in Nottingham,2022-08-11,3.5,
Springer Nature,United Kingdom,"  Experience of developing products as part of an Agile team, not necessarily in a product role. Prior product and commercial experience desirable:",product manager,Product Manager,,London,2022-07-17,3.6,
SAS Institute Inc,United Kingdom,  Collaborate with R&amp;D teams to drive product development based on requirements and the product lifecycle. Support product launches as primary content provider…,product manager,Product Manager,,Hybrid remote in Glasgow,2022-07-17,,
Apple,United Kingdom,  Identify the product opportunity for iPad and Mac in Western Europe using market data and customer insights. The ability to build and foster relationships with…,product manager,Product Marketing Manager: iPad + Mac,full-time,London,2022-07-27,4.1,
The Co-operative Bank,United Kingdom,"  Proven track record in product management. Proven ability in product renovation and innovation. Including leading the product strategy, experience, design and…",product manager,Senior Product Manager - Mortgages,undefined,Remote in Manchester,2022-07-23,3.1,46000-57800
MasterCard,United Kingdom,"  Experience with payments products, financial services platforms, and/or product development. Stakeholder manager with the ability to build relationships…",product manager,"Manager, MPGS Global Product Partnerships",full-time,Hybrid remote in London,2022-08-03,4.0,
Client Server,United Kingdom,  You're a tech savvy Product Manager with B2B product experience. As a Product Manager you'll collaborate with a cross functional Agile team to own a well…,product manager,Product Manager - AI Start-up,undefined,Remote in London,2022-08-06,4.2,75000-85000
Google,United Kingdom,"  Effective written and verbal communication skills, and ability to craft compelling product narratives for multiple audiences.",product manager,"Product Manager, Android Tablets",,London,2022-07-17,4.3,
Meta,United Kingdom,  Experience establishing and leading teams through multi-disciplinary relationships including product management and engineering to drive product impact.,product manager,"Group Manager, Product Technical Program Management",full-time,+1 locationRemote,2022-07-31,4.1,
Help for Heroes,United Kingdom,  Full product development lifecycle awareness and experience of successfully applying it to meet business needs. Spot and maximise opportunities to improve data.,product manager,Data Product Manager,undefined,Remote,2022-08-04,4.1,50000
News UK Ltd,United Kingdom,  Ensure product issues and customers feedback is prioritised and resolved. You have a highly collaborative approach to product development both with business and…,product manager,Product Manager,permanent,London SE1,2022-07-26,4.1,
Visa,United Kingdom,"  Work with global and local product development teams to develop a localized view of products. Develop documentation, flows and product enhancements to ensure…",product manager,"Product Manager, Digital and Authentication Development",full-time,Hybrid remote in London,2022-08-05,3.9,
Yelp,United Kingdom,"  You will be responsible for defining the product strategy, vision, and roadmap for this key area, along with leading and growing a team of high performing…",product manager,Group Product Manager - Biz Growth (Remote),full-time,+6 locationsRemote,2022-07-17,3.4,
SPX,United Kingdom,  Managing the product lifecycle for current products to ensure the margin is maintained or improved throughout the life of the product and that lead times meet…,product manager,Product Manager,,Hybrid remote in Wappenham,2022-08-13,3.5,
Merck KGaA Darmstadt Germany,United Kingdom,"  Full involvement in improving the launch of new products/indications. As a Field Product Manager, you will support with design and developing the marketing plan…",product manager,Field Product Group Manager,full-time,Feltham TW14,2022-08-06,3.8,
Propel Together,United Kingdom,"  Experience working on and delivering Saas based products. This role will work closely alongside the Head of Product, and C-Suite to further scale and build the…",product manager,Product Manager,undefined,London,2022-08-02,,75000-85000
La Fosse Associates,United Kingdom,  Extensive technology experience alongside experience in establishing and delivering progressively larger and more complex products.,product manager,Product Manager,undefined,London,2022-07-17,4.8,600-750
OakNorth Bank,United Kingdom,"  Manage the product backlog to deliver products incrementally, whilst communicating prioritisation, scope, complexity and expected business value to stakeholders…",product manager,Technical Product Manager,full-time,London,2022-07-17,,
Kindred Group,United Kingdom,"  Responsible for distribution of key product improvements, coordinating within the Sportsbook team and with Product Marketing. £200 a year wellbeing allowance.",product manager,Offering Product Manager,,London,2022-08-12,3.0,
Bausch + Lomb,United Kingdom,  4 years product/marketing experience. You will apply your previous experience in product management to develop compelling product and commercial propositions…,product manager,"Product Manager, EMEA Fixed Term Contract",contract,+2 locationsRemote,2022-07-28,3.8,
Sage,United Kingdom,  Collaborate with product managers to ensure that product roadmap are packed with customer value. The product manager will drive the payments integration…,product manager,Product Manager,,Hybrid remote in London,2022-07-17,3.5,
TikTok,United Kingdom,"  You will have at least 2-4 years’ experience working as a legal project manager or paralegal in a high growth and/or fast-paced business environment, ideally in…",product manager,Legal Project Manager (Product &amp; Regulatory) London/Dublin,,London,2022-07-17,3.3,
Intec Select,United Kingdom,"  Responsible for the requirements and product roadmap. Experience managing all aspects of a successful digital product. £75,000 – £80,000 basic salary.",product manager,PRODUCT MANAGER,undefined,Remote in London,2022-07-17,,75000-80000
Lloyds Banking Group,United Kingdom,"  We’re looking for someone passionate, motivated, and determined to manage and lead a team of Design and delivery analysts to support customer communications…",product manager,Delivery Manager,undefined,Remote in Bristol,2022-08-16,3.8,48784-60980
Wise(formerly Transferwise),United Kingdom,"  You’re able to define the customer impact of product investments you make. Wise aims to create the best banking experience for small businesses, without high…",product manager,Senior Product Manager – Business Convenience,undefined,London,2022-07-20,,83000-105000
BBC,United Kingdom,"  Define and develop a product strategy for products, services or feature areas. Build and maintain a product roadmap and backlog consistent with the BBC's wider…",product manager,Senior Product Manager- Audience Data Product,full-time,London W12,2022-08-03,4.2,
The Trade Desk,United Kingdom,"  5+ years experience in product operations, product management, or an operational role that worked closely with product and engineering teams.",product manager,Product Operations Manager,full-time,London,2022-07-17,,
Think IT Recruitment Consulting Ltd,United Kingdom,"  Full product ownership and strategic influence. Enterprise level product, global reach. Define the minimum viable product for the Pilot project.",product manager,Product Manager,undefined,Surrey,2022-08-02,,80000-85000
Enterprise Rent-A-Car,United Kingdom,"  Create, update and maintain documentation IT products and services portfolio. Take ownership of specific product lines which will assist IT teams with the…",product manager,Infrastructure Product Manager (Homeworking / Work From Home...,full-time,Remote in United Kingdom,2022-07-22,3.5,
Law Business Research,United Kingdom,  You have experience leading development teams as a product manager. Collaborate with the wider product team to ensure that each area of the product is well…,product manager,Product Manager,full-time,London,2022-08-02,3.5,
Moody's,United Kingdom,  Source and analyse market feedback and translate this feedback into product enhancements and new product opportunities ensuring a customer-first approach.,product manager,Senior Product Manager – ESG Solutions,,London E14,2022-07-17,3.6,
EY,United Kingdom,"  Lead the development, requirement gathering and activation of one or several Global products, as needed. Understand the EY procurement process to secure and…",product manager,Strategy and Transactions Innovation Product Manager,,London SE1,2022-07-17,4.0,
Grosvenor Group,United Kingdom,"  Excellent knowledge and experience in digital product design and implementation. Own the design, implementation and management of the digital customer journey…",product manager,Digital Product Manager,full-time,London W1K,2022-07-17,4.5,
Selfridges,United Kingdom,"  Project/product development experience, a thorough understanding of the complete product life cycle. Product manager is a demanding position, you need to…",product manager,Product Manager- Team Member Experience,permanent,London,2022-07-17,3.9,
Meta,United Kingdom,"  Work with both our global and local EMEA communications, policy, legal, engineering, product and business teams to build, understand and communicate corporate /…",product manager,"Communications Manager, WhatsApp - EMEA",,London,2022-07-17,4.1,
Vygon (UK) Ltd,United Kingdom,  Manage products throughout their lifecycle ensuring the commercial success of new products. KOL engagement and product development.,product manager,Product Manager – FreeO2,undefined,Swindon,2022-08-09,,40000-50000
Wise(formerly Transferwise),United Kingdom,  Managing whole product development process from scoping to delivery and post production support for multiple products/projects at the same time.,product manager,Finance Product Manager,undefined,London,2022-07-20,,68000-83000
Barclays,United Kingdom,"  Experience in working with and analysing large data sets for your products, which will be used to form decisions on the product strategy.",product manager,Product Manager - Groupware,permanent,Knutsford WA16,2022-07-17,3.9,
The Random House Group Limited,United Kingdom,"  Management of product delivery backlogs with clear communication to stakeholders on status. You’ll be working with internal stakeholders and external suppliers,…",product manager,Product Manager - Warehouse and Distribution (Technology),undefined,Colchester CO7,2022-07-17,3.9,80000
Selfridges,United Kingdom,  Have a deep understanding of techniques and methods of modern product discovery and product techniques. Be the advocate and voice of our customer data platforms…,product manager,Product Manager- Salesforce,permanent,London,2022-08-03,3.9,
Consortia,United Kingdom,  Dealing with the Enterprise standard product and client porta. Concentrating on the Growth of the enterprise product.,product manager,Growth - Senior Product Manager,undefined,Remote,2022-07-17,,650
Volkswagen,United Kingdom,  Previous experience at L&amp;D manager level ideally within a commercial or financial services environment. Provide coaching and expertise to line managers and…,product manager,Learning and Development Manager,undefined,Hybrid remote in Milton Keynes MK15,2022-08-10,4.1,49000-66000
CAPCO,United Kingdom,  Demonstrated experience of end-to-end product discovery and delivery. You will work with the team across the product delivery lifecycle from customer and…,product manager,Product Manager - Innovation &amp; Design,,London,2022-07-17,3.3,
Arqiva,United Kingdom,"  Management of suppliers and ensure their standards of delivery, product specification and documentation are aligned to project requirements.",product manager,Project Manager,undefined,Remote in Winchester,2022-08-15,3.6,55000
Expedia Group,United Kingdom,"  Own a couple of product areas. This role sits with Lodging Product and the Price Display &amp; Price Insights team, where you will facilitate the product design and…",product manager,Product Manager II,full-time,London EC1V,2022-08-02,3.9,
