company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Worldline,AUSTRALIA,"  Services offered by Worldline in the areas of Merchant Services; Terminals, Solutions &amp; Services; Financial Services and Mobility &amp; e-Transactional Services…",software engineer,Full Stack .NET Developer,contract,Remote in Sydney NSW,2022-07-17,3.7,
HiTech Personnel,AUSTRALIA,  Define software and technical designs for the realisation of high complexity custom solutions or conversion and migration solutions.,software engineer,"Mainframe Developers - TSO, JCL, COBOL",contract,Canberra ACT,2022-07-17,,
REA Group,AUSTRALIA,  Someone with a few runs on the board - you will likely have 8+ years of experience working in software development. Who we’re looking for.,software engineer,Staff Developer,full-time,Remote in Melbourne VIC,2022-07-22,4.0,
MMC Corporate,AUSTRALIA,"  Codes, tests and debugs software programs. Under general supervision, designs, codes, tests, debugs, and documents moderately complex new software or…",software engineer,Application developer,full-time,Sydney NSW 2000+1 location,2022-07-17,3.7,
CloudMarc,AUSTRALIA,"  CloudMarc is seeking a skilled Web Developer with a wealth of JavaScript, React experience to take ownership of developing innovative applications for desktop,…",software engineer,Web Developer,,Melbourne VIC,2022-07-17,,
Articulate,AUSTRALIA,"  As a software developer, you should have strong experience in Back-end Web development and be able to join a cross functional team to deliver a range of…",software engineer,Full-Stack Developer,undefined,Bondi Junction NSW,2022-07-17,,85000-90000
HUMANISED GROUP,AUSTRALIA,  This position is focused around developing and maintaining front and back end applications. Keeping services highly available and security front of mind will…,software engineer,Application Developer / Support,permanent,Remote in Sydney NSW,2022-08-09,,
Stockland,AUSTRALIA,"  The successful candidate will be responsible for driving the strategy, delivery and management of core enterprise systems, enabling scalability to support…",software engineer,Power BI Developer,,Sydney NSW,2022-07-17,4.0,
Inecom Technology Partners,AUSTRALIA,  NET / ASP.Net / JavaScript (KnockoutJS/Angular/React/Liquid) / SQL. Experience with Web API development. Experience with version and source control systems.,software engineer,Full Stack Web Developer,,Melbourne VIC 3000,2022-07-17,,
InfoTrack,AUSTRALIA,  Testing and Quality Assurance for all InfoTrack software changes prior to release. Primarily responsible for the testing and quality assurance for all software…,software engineer,QA Automation Engineer,,Australia,2022-08-06,3.9,
Cognizant,AUSTRALIA,  Develop software including quality assurance. Maintain and operate the software in production. Full stack engineer role encompassing both API engineering using…,software engineer,Java Fullstack Engineer,undefined,Melbourne VIC+1 location,2022-07-21,3.9,86000-96000
SoftWire Systems,AUSTRALIA,  Junior Cloud Engineer (Sydney and Hobart) - We are looking for full stack web and data engineers familiar with the Azure cloud platform.,software engineer,Junior Cloud Engineer,,Sydney NSW,2022-07-17,,
Amazon Support Services PtyLtd,AUSTRALIA,"  Knowledge of professional software engineering practices &amp; best practices for the full software development life cycle, including coding standards, code reviews…",software engineer,Software Development Engineer – Advertising,full-time,Melbourne VIC,2022-07-17,3.5,
Infosys,AUSTRALIA,"  We are needing to recruit this role to support current/planned initiatives and features, taking them from concept through to delivery.",software engineer,UX/UI Developer,,Sydney NSW,2022-08-02,3.9,
Secure Code Warrior,AUSTRALIA,"  Here at Secure Code Warrior (SCW), we’re focused on transforming security and compliance from a check-box on the roadmap to an always-on mindset across the…",software engineer,Senior Software Engineer,full-time,Hybrid remote in Portland VIC,2022-07-17,,
Kindred Group,AUSTRALIA,"  Exposure to high-traffic / distributed software systems. You must be in Australia with a valid work visa, permanent residency, or citizenship.",software engineer,Back End Developer,permanent,Remote in Sydney NSW,2022-08-13,,
Google,AUSTRALIA,  Work as part of a team of engineers/consultants that globally ensure customer support. Experience with any of these cloud solutions: open source software…,software engineer,"Technical Solutions Engineer, Networking, Cloud Support",full-time,Sydney NSW,2022-07-17,4.3,
Fujitsu,AUSTRALIA,"  Involved in the detailed design of solution components, analysis and design of use cases or impact of change analysis of existing applications under maintenance…",software engineer,Java Developer,,Melbourne VIC,2022-07-26,3.6,
Oracle,AUSTRALIA,  Ability to mentor junior engineers. Understanding and appreciation of software application security. You will be responsible for defining and developing…,software engineer,Principal Application Security Software Engineer – SAST,,Australia,2022-07-17,3.8,
HAYS,AUSTRALIA,  Development of software for time critical (real-time) systems. You will be joining the company at the beginning of a three year program to develop novel…,software engineer,Junior Software Engineer,permanent,Sydney Central Business District NSW,2022-07-17,3.6,
Amadeus,AUSTRALIA,"  Monitor and update requisite software licenses to ensure license compliance. Deep understanding of SDLC and product lifecycle, familiar with popular software…",software engineer,R&amp;D DevOps Engineer,full-time,Melbourne VIC 3000,2022-08-11,4.0,
Rashays Cafes and Restaurants,AUSTRALIA,"  NET / Angular Developer to support our inventory management, web ordering system and integrations. Experience in UI framework (Angular).",software engineer,IT Developer,full-time,Chester Hill NSW 2162,2022-08-12,2.8,
Iress Limited,AUSTRALIA,  We're passionate about improvement as we introduce continuous integration and continuous delivery best practices into our engineering environment.,software engineer,Python Developers - Sydney/Melbourne,part-time,Melbourne VIC,2022-07-17,3.4,
Siemens,AUSTRALIA,"  Substation control parameterization using Siemens’ software; Digsi 4/5, Toolbox II, SICAM SCC and third-party control software.",software engineer,System Engineer - Substation Automation and Control,full-time,Sydney NSW,2022-07-17,4.0,
Ippon,AUSTRALIA,"  Our software developers work closely with business analysts, experience designers, product managers and data engineers to solve user problems and help deliver…",software engineer,Back End Developer,undefined,Remote in Melbourne VIC,2022-08-14,,100000-175000
Atollon,AUSTRALIA,"  Every discipline needs a seat at the table. That means collaborating with motion designers, UX designers, creatives, other developers and project managers.",software engineer,Full Stack Developer,full-time,Collingwood VIC,2022-07-28,,
Procreate,AUSTRALIA,"  Work directly on a product and see the impact of your work in the hands of millions. If your interest is in low-level programming, you are not expected to have…",software engineer,Senior Software Engineer,full-time,Hobart TAS,2022-07-21,,
Wipro,AUSTRALIA,  Mandatory - Strong Integration and API (SOAP and REST) skills. Java &amp; J2EE fulltime 2/3 years of hands-on experience in SDLC for Project or Product Development.,software engineer,Java Developer,full-time,Temporarily Remote in Sydney NSW,2022-08-07,3.8,
City of Sydney,AUSTRALIA,"  Salary: AUD 128,681.00 - 144,200.00 per annum plus Superannuation. Tertiary qualifications with minimum bachelor degree in computer science/engineering.",software engineer,SENIOR SOFTWARE ENGINEER,undefined,Sydney NSW,2022-07-17,4.0,128681-144200
Hudson Australia,AUSTRALIA,  Improve and maintain existing software. Collaborate with internal teams to produce software design and architecture. Test and deploy applications and systems.,software engineer,Full Stack Developer,undefined,Canberra ACT,2022-07-17,,100-125
ING,AUSTRALIA,"  Provide operations and infrastructure support to the software delivery teams. Drive Continuous Improvement by extending automation across the software delivery,…",software engineer,DevOps Engineer,full-time,Sydney NSW,2022-07-29,3.9,
Adevinta Group,AUSTRALIA,"  3+ years of experience as a Front-end software engineer working in cross-functional teams. Passion for agile software development, product discovery and…",software engineer,Frontend Engineer,full-time,Sydney NSW,2022-07-17,,
Cover Genius,AUSTRALIA,"  Work with Product Managers and Designers to implement and design the next generation of products. Architect, build, and test new features.",software engineer,Front End Engineer,full-time,Brisbane QLD+2 locations,2022-07-17,,
UGL Limited,AUSTRALIA,  Experience as a software engineer with a track record of delivering positive business impact and high-quality code; in areas such as developing Cloud Native…,software engineer,Senior Software Engineer - Technology,full-time,Sydney Central Business District NSW,2022-07-30,3.6,
Raytheon Intelligence &amp; Space,AUSTRALIA,"  Degree qualified in Computer Science, Software Engineering or Electrical/Mechanical/Mechatronics Engineering degrees with suitable software related subjects.",software engineer,Senior Software Engineer,full-time,Macquarie Park NSW 2113,2022-07-17,,
MEGT Australia Ltd,AUSTRALIA,  Their cloud‑based platform and solutions deliver digital workflows that create great experiences and unlock productivity for employees and the enterprise.,software engineer,Trainee Software Developer-ServiceNow Traineeship Program,full-time,Sydney NSW,2022-08-04,3.5,
Axsys,AUSTRALIA,  You will be handling and responding to tickets raised by the Developer community for the MYOB Advanced Integrations along with helping to create documentation…,software engineer,Support Developer (.Net/API),,Sydney NSW+1 location,2022-07-17,,
Planit Testing,AUSTRALIA,"  Knowledge and expertise on all software delivery methodologies and test processes, you will use your testing capability to deliver large scale projects on…",software engineer,Automation Test Engineer,full-time,Hybrid remote in Sydney NSW,2022-07-17,,
PURPOSE Marketing,AUSTRALIA,"  With proven experience and a skill in building dynamic websites and app solutions, you’ll be able to hit the ground running. UI + UX principals, web standards.",software engineer,FRONTEND WEB DEVELOPER,full-time,Launceston TAS,2022-07-17,,
Airwallex,AUSTRALIA,"  The DX Engineer is a high-impact role that will collaborate with product, engineering, customer-success, and technical support teams to ensure our customers…",software engineer,"Software Engineer, Developer Experience",full-time,Victoria,2022-07-17,,
Sigma Bravo,AUSTRALIA,  [Desired] Experience of working in a software development environment using the Microsoft software development &amp; test product stack.,software engineer,"Senior Software Developer (ASP.Net, C#, HTML, js)",full-time,Remote in Brisbane QLD+1 location,2022-07-17,,
Lightcast,AUSTRALIA,"  You will be responsible for enhancing site speed, developing A/B tests, implementing content changes, and defining key metrics across web performance that drive…",software engineer,Web Developer II,full-time,Remote in Western Australia,2022-07-17,,
Western Power,AUSTRALIA,"  Utilise Western Power’s processes, standards and tools to achieve well-engineered results, perform self-review of own outputs and quality assurance on the work…",software engineer,Application Developer,part-time,Perth WA,2022-08-12,3.9,
ANZ Banking Group,AUSTRALIA,"  Good understanding of software engineering principals. You will get to self-organise and work in squads consisting of developers, ops engineers, customer…",software engineer,Web Engineer ANZx - Experience Engineering,,Melbourne VIC,2022-07-17,4.1,
DNA Client,AUSTRALIA,"  3+ years software design &amp; development experience. For every issue, you will work closely with the team to produce a solution you will be in charge of: You will…",software engineer,PHP Backend Developer,full-time,Melbourne City Centre VIC,2022-07-17,,
Zetron,AUSTRALIA,  Knowledge of data structures and software engineering concepts. Experience in product testing/enterprise software testing experience in a high-tech environment.,software engineer,Senior Software Development Engineer (Test),,Brisbane QLD,2022-07-17,,
amdocs,AUSTRALIA,"  You will be dedicated to solving software issues and improve the reliability of systems in production, responding to incidents and supporting via an on-call…",software engineer,Java- Software Support Engineer,,Sydney NSW,2022-07-17,3.8,
Pronto Software,AUSTRALIA,"  The role will involve working alongside software engineers, business analysts, technical leaders and other stakeholders. Undertake a Police Records Check.",software engineer,Cloud Engineer,,North Ryde NSW 2113+1 location,2022-07-17,3.7,
Cognizant,AUSTRALIA,  5+ years of experience utilizing QlikSense to implement analytical solutions accessing and integrating data from multiple sources.,software engineer,Qlik Sense Developer,full-time,Melbourne VIC,2022-08-07,3.9,
Honeywell,AUSTRALIA,"  Develop software, perform ‘bench testing’ if required and produce and complete field commissioning packages. Reporting into the Operations Manager Projects, you…",software engineer,Project Technician,,Derwent Park TAS 7009,2022-08-10,3.7,
Internet Association of Australia,AUSTRALIA,  Degree or equivalent experience in software engineering. We’re a national organisation with staff in Perth and Sydney. Understanding of the MVC design pattern.,software engineer,Full Stack (Laravel) Developer,,Remote,2022-07-21,,
Deloitte,AUSTRALIA,"  As part of a team, contribute to the planning, building, implementation and support of both software and infrastructure to enable efficient and secure…",software engineer,DevOps Support Engineer,,Melbourne VIC 3000,2022-07-17,3.9,
Balance Internet,AUSTRALIA,"  OOP and software development patterns. You will be involved in the design, development and future enhancement of the solutions built using the state-of-the-art…",software engineer,Graduate Backend PHP Developer,graduate,Melbourne VIC,2022-07-17,,
VERITAS GROUP,AUSTRALIA,"  Understanding of cloud technology (AWS). Experience with Relational and Non Relational Databases (MySQL, MongoDB).",software engineer,Web Developer,,Perth Central Business District WA,2022-07-17,,
Clicks IT Recruitment,AUSTRALIA,"  You will be involved in enterprise software development across full development life-cycle, including unit testing, managing defects and pushing in to…",software engineer,Software Developer,part-time,Remote in Sydney Central Business District NSW,2022-07-27,5.0,
Qcells,AUSTRALIA,"  Excellent software engineering skills with Java (8+) or Kotlin. Expertise in software engineering best practices, design patterns, OOP, data-structures.",software engineer,Staff Software Engineer - Cloud/Java,full-time,Remote in Sydney NSW,2022-07-28,,
Deloitte,AUSTRALIA,  Flexible work arrangements – work in a way that suits you best. Flexible WFH (work from home) options are available. Vast hands-on experience of Angular 6.,software engineer,Web developer (Angular + .Net Core),full-time,Remote in Melbourne VIC 3000,2022-08-05,3.9,
AWS Australia Pty Ltd,AUSTRALIA,"  Focus on operational excellence, taking on projects and making software enhancements that improve the team software and processes.",software engineer,"Senior Software Development Engineer, AWS Managed Services",full-time,Sydney NSW,2022-07-17,3.5,
Pearson,AUSTRALIA,"  You can communicate effectively with other engineers, designers and product managers as you contribute to the core goals of your team.",software engineer,Full Stack Engineer,full-time,Sydney NSW,2022-07-17,3.7,
WebZeb Solutions,AUSTRALIA,  To be experienced in handling different layers of the code. They are expected to have expertise in Server Side coding in Node.js. 2+ years experience with Node.,software engineer,Mean Stack Developer,,Melbourne VIC 3000,2022-07-17,,
XPT Software Australia PTY Ltd,AUSTRALIA,"  XPT works with top clients across Australia in Banking, Insurance, Telecom, Retail, Energy, Mining and Manufacturing domains.",software engineer,API Developer,contract,Sydney NSW,2022-08-10,,
Cognizant,AUSTRALIA,"  Mastery of collaborative software development using Git, Jira, Confluence, SNOW. Cloud Engineering is a core capability required across all services that…",software engineer,Cloud Engineer,full-time,Sydney NSW,2022-08-03,3.9,
Binance,AUSTRALIA,  Identify and troubleshoot performance and software issues. Experience with DevOps/SRE and monitoring large scale performance critical applications is critical…,software engineer,Backend Developer / SRE,full-time,Remote in Sydney NSW,2022-07-17,,
Dialog Information Technology,AUSTRALIA,  Dialog enjoys long-term relationships with Australia's Peak Government and Corporate organisations. ASP.NET MVC Framework or Core.,software engineer,.NET Developer,permanent,Canberra ACT+1 location,2022-07-17,4.0,
Dialog Information Technology,AUSTRALIA,Canberra-Based Permanent Position Major Government Client Australian Citizens Canberra - ACT As Australia’s largest privately-owned IT Services Company…,software engineer,Mainframe/M204 Developers,permanent,Canberra ACT,2022-07-17,4.0,
"Agilent Technologies, Inc.",AUSTRALIA,"""What's it like to work at Agilent in R&amp;D? Watch the video"" Joining a world-wide center of technical excellence, you will be part of high performing, multi…",software engineer,IOT Software Applications Engineer,full-time,Mulgrave VIC 3170,2022-07-17,4.1,
NSW Government -Transport For NSW,AUSTRALIA,"Organisation/Entity: Transport For NSW Job Category: Information &amp; Communication Technology Job Location: Macquarie Park, NSW, AU, 2113 Job Ref No: 75863…",software engineer,Operational Model Developer,undefined,Macquarie Park NSW 2113,2022-08-13,4.0,120423-134872
Adshel,AUSTRALIA,"Adshel is a finalist for three 2018 HR Awards Based in our St Leonard's Head Office Adshel is more than an out-of-home media business. We are trailblazers,…",software engineer,Integration Developer,permanent,St Leonards NSW,2022-07-17,,
Frame Group,AUSTRALIA,"How about a career at Frame? We’re interested in people who have the right skills, knowledge and experience, as well as the right attitude. We’re all about…",software engineer,Software engineers,,Sydney NSW 2001,2022-07-17,3.5,
PWR Holdings,AUSTRALIA,"Posted: 08/08/2022 Closing Date: 29/10/2022 Job Type: Permanent - Full Time Location: Ormeau, Queensland Job Category: Engineering About Us PWR Advanced…",software engineer,Automation Engineer,permanent,Ormeau QLD,2022-08-09,,
Canva,AUSTRALIA,"Canva’s Commitment and Mission At Canva, we celebrate diversity. We deeply believe that bringing together diversity of thoughts, perspectives and expression…",software engineer,Senior Frontend Software Engineer,undefined,Remote in Sydney NSW,2022-07-17,3.8,80000-150000
Amazon Support Services PtyLtd,AUSTRALIA,"– Bachelor’s degree in Computer Science, Computer Engineering or a related field or equivalent experience. – Strong knowledge in data structures, algorithms,…",software engineer,"Senior Software Dev Engineer, Compliance Technology",full-time,Melbourne VIC,2022-08-11,3.5,
Opus Recruitment Solutions,AUSTRALIA,My Client My client is looking for a React/React Native developer to join their growing team and help revolutionise travel insurance for modern travellers.…,software engineer,React/React Native Developer,undefined,Hybrid remote in Sydney NSW,2022-08-02,,140000-160000
Good People HR,AUSTRALIA,"Entry Level .Net / SQL Developer – South East Suburbs Immediate Start $50-60k + Super South East Suburbs This role is a great opportunity to learn, grow and…",software engineer,Entry Level .Net / SQL Developer – South East Suburbs,undefined,Australia,2022-07-17,,92000
Tibra,AUSTRALIA,*About the Role* Tibra is a leading Proprietary Trading firm operating in the world’s most advanced financial markets. Our work is dynamic and fast-paced with…,software engineer,Expression of Interest - FPGA Hardware Developer,full-time,Remote in Austinmer NSW,2022-07-26,,
Secure Logic,AUSTRALIA,We are searching for a driven and proactive developer with strong API development and Golang experience ready to take the existing product to the next level.…,software engineer,Software Developer,permanent,Sydney NSW,2022-07-17,,
Thales,AUSTRALIA,"We’re inventing the future, right here, right now, at Thales. We design the critical security solutions of tomorrow by combining the curiosity to explore, the…",software engineer,Front-End Developer,full-time,Melbourne VIC,2022-07-27,3.9,
BAE Systems,AUSTRALIA,"* All Systems GO! Be part of the next generation of Defence technology * Opportunity to join Australia's largest Defence company * Enjoy flexibility,…",software engineer,Software Engineer,,Edinburgh SA+2 locations,2022-07-28,3.8,
Fugro,AUSTRALIA,We are looking for a Mid- to Senior Software Engineer (Web) to join our team based in West Perth. Initially you will work in the Analytics &amp; Cloud Automation…,software engineer,Senior Software Engineer (Web/Full-Stack),full-time,Hybrid remote in Perth WA,2022-07-17,3.9,
Dialog Information Technology,AUSTRALIA,"Utilise your skills with C#.NET, ASP.NET MVC &amp; Web API Ability to work on Azure DevOps environments Permanent Full-Time Opportunity based in Perth CBD PERTH…",software engineer,Full Stack .NET Developer,permanent,Perth WA,2022-07-17,4.0,
DCA Careers,AUSTRALIA,"Want to help develop products for an industry that creates world-changing products, including the pacemaker, the Blackbox flight recorder, ultrasound,…",software engineer,Technical Consultant,permanent,South Wharf VIC,2022-08-12,,
Axiom Technologies,AUSTRALIA,Axiom Technologies is an Australia-based entity with a history of providing Managed IT solutions to medium to large-scale enterprises globally. Please visit…,software engineer,Cognos TM1 Developer,full-time,Melbourne VIC,2022-07-17,4.0,
Aurec Human Capital Group,AUSTRALIA,"Full Stack Engineer - NodeJS Up to $150,000 plus super Remote throughout Australia Getting in ""on the ground floor"" with a start up sounds great. However,…",software engineer,JavaScript Developer,undefined,Remote in Sydney NSW,2022-07-22,,150000
Macquarie Group Limited,AUSTRALIA,We are looking for an experienced AEM Backend Engineer to join our Banking and Financial Services team. This is an exciting opportunity for you to help us…,software engineer,AEM Backend Engineer,permanent,Sydney NSW,2022-07-17,3.8,
ResMed,AUSTRALIA,The Operations team partners closely with ResMed’s five business leaders to understand their needs then providing a variety of products and services to help…,software engineer,"Software Tester, Application development",full-time,Sydney NSW,2022-07-17,3.8,
Sportsbet,AUSTRALIA,"As a Software Engineer at Sportsbet, you will take ownership of development, problem resolution and domain modelling, all while using event driven architecture…",software engineer,Mid-level and Senior Java Developers (Multiple Roles),full-time,Melbourne VIC,2022-07-17,2.8,
Palo Alto Networks,AUSTRALIA,"Company Description Our Mission At Palo Alto Networks® everything starts and ends with our mission: Being the cybersecurity partner of choice, protecting…",software engineer,Principal Software Engineer,full-time,Temporarily Remote in Melbourne VIC,2022-08-14,,
Dematic,AUSTRALIA,"Dematic Pty Ltd, is a world leader within the integrated logistics and material handling industry. We provide intelligent logistics solutions for…",software engineer,Software Engineer - C# / .NET,full-time,Hybrid remote in Belrose NSW,2022-07-17,3.5,
"131 Qualcomm International, Inc. Australia Branch...",AUSTRALIA,"Company: Qualcomm International, Inc. Australia Branch Office Job Area: Engineering Group, Engineering Group &gt; Software Engineering Qualcomm Overview:…",software engineer,Software Engineer To Senior,full-time,Sydney NSW 2000,2022-07-17,,
Goldman Sachs,AUSTRALIA,"MORE ABOUT THIS JOB: ENGINEERING What We Do At Goldman Sachs, our Engineers don’t just make things – we make things possible. Change the world by…",software engineer,Software Engineer - Eq Spg Engineering,full-time,Melbourne VIC 3000,2022-07-17,4.0,
RunTime,AUSTRALIA,DSP Engineer FPGA Engineer Test Engineer Join an excellent team of highly experienced embedded engineers working together to create unique products used…,software engineer,Embedded C Software Engineer,,Cremorne NSW+1 location,2022-07-17,,
OPTIMITY,AUSTRALIA,"Optimity looking for a Senior Angular Software Engineer to join our small but growing engineering team in Sydney, Australia. We’re in the midst of developing…",software engineer,Senior Angular Software Engineer,,Sydney NSW,2022-07-17,,
RunTime,AUSTRALIA,DSP Engineer FPGA Engineer Test Engineer One of my clients in Melbourne is growing rapidly mostly due to the demand for their award-winning products. An…,software engineer,Software Engineer - Linux/Qt,,Melbourne VIC,2022-07-17,,
AccessHQ,AUSTRALIA,"Software Development Engineer in Test North Sydney, NSW · Information Technology AccessHQ, a Dialog Group Company, is looking for a Software Development…",software engineer,Software Development Engineer in Test,contract,North Sydney NSW,2022-07-17,3.1,
Octopus Energy,AUSTRALIA,"This includes server-side, client-side and mobile engineers working closely with UX experts, copywriters and designers.",software engineer,Senior Frontend Developer,full-time,Remote,2022-07-17,,
humm,AUSTRALIA,"They will play a critical role helping to further digitalise our innovative product offerings. Object-oriented analysis, design and C# ,NET development skill.",software engineer,Junior Software Developer - Adelaide/Auckland/Sydney,,Adelaide Region SA,2022-07-17,,
ARQ Group,AUSTRALIA,"From design thinking to customer solutions, leading mobile, cloud and analytical insights, digital marketing, to web design. Solid grasp of Material Design.",software engineer,Android Developer/s,permanent,Melbourne VIC,2022-07-17,3.9,
EnergyAustralia,AUSTRALIA,"Designing and deploying automation solutions to build on expertise from teams’ systems/operations, cloud infrastructure (AWS), build and release engineering,…",software engineer,Site Reliability Engineer,permanent,New South Wales,2022-08-15,3.6,
Google,AUSTRALIA,Find security vulnerabilities in open source software. Experience developing accessible technologies and with open-source software development.,software engineer,"Software Engineer, Open Source Security",full-time,Sydney NSW,2022-07-17,4.3,
GHD,AUSTRALIA,Ensure best practice software development approaches are followed and improved. Experience coordinating tasks with resources and contractors using best practice…,software engineer,Lead Web Developer,,Brisbane QLD,2022-07-17,3.6,
Amazon Corporate Services Pty,AUSTRALIA,Create and review software design documentation and mentor junior engineers. Networking &amp; Infrastructure are hiring software engineers right now for a variety…,software engineer,Senior Software Development Engineer,full-time,Australia,2022-07-17,3.5,
AWS Australia Pty Ltd,AUSTRALIA,Interact with leading engineers around the world. Support engineers interested in travel have presented training or participated in focused summits across our…,software engineer,Cloud Engineer - Linux,full-time,Melbourne VIC+1 location,2022-07-17,3.5,
ScaleUp Recruitment,AUSTRALIA,Provide technical application software development and interface integration support to Asia-Pacific customers. SQL database design and operations.,software engineer,Software Engineer (Python/React),full-time,Sydney NSW,2022-08-04,,
Accenture,AUSTRALIA,"Experience management, mentoring or guiding others in software development and software engineering best practice. Strong analytical and communication skills.",software engineer,Senior Full Stack Engineer,full-time,Melbourne VIC+1 location,2022-07-17,4.0,
Xero,AUSTRALIA,Coach and support engineers to ensure all software is running as expected and proactively work to prevent customer facing problems.,software engineer,Lead Engineer - Salesforce - ALL AU,,Melbourne VIC,2022-07-17,4.4,
Simply Wall St,AUSTRALIA,"Setting up the right analysis/analytics infrastructure. Thinking through marketing engineering (SEO, building for partner channels, email marketing engine etc).",software engineer,Software Engineer (Full Stack) *Expression of Interest*,part-time,Sydney NSW,2022-07-17,,
Trevipay,AUSTRALIA,The Node Developer focuses on the translation of User Stories and non-functional requirements into maintainable and performant software solutions.,software engineer,Software Engineer II (Remote or CBD Offices. AU Applicants O...,,Remote in Melbourne VIC,2022-08-06,,
Cognizant,AUSTRALIA,"Protocol-oriented programming, writing test cases as well as using source code management software within a programming team.",software engineer,IOS Developer,full-time,Melbourne VIC,2022-07-17,3.9,
Capgemini,AUSTRALIA,"This role can be positioned to work from anywhere in Australia (Sydney, Melbourne, Adelaide, Brisbane, or Perth). Experience with Control-m scheduling.",software engineer,Teradata Developer,,Melbourne VIC,2022-08-05,3.8,
SiteMinder,AUSTRALIA,  Experience working in agile teams and mentoring other engineers. Mentor other engineers within the team and drive good coding practices.,software engineer,Senior Back End Engineer - Node (Remote),permanent,Remote in Brisbane QLD+1 location,2022-07-17,3.8,
Cubic Corporation,AUSTRALIA,  Develop design concepts for software systems. Net Developer will assist in the development of interfaces and software that support multi-modal management…,software engineer,.Net Developer,full-time,Sydney NSW,2022-07-17,3.7,
Expedia Group,AUSTRALIA,  Drive continuous improvement in our software and development process within an agile development team. This form is used only by individuals with disabilities…,software engineer,Software Development Engineer III,full-time,Brisbane QLD 4000,2022-08-02,3.9,
Dolby,AUSTRALIA,"  Experience working as software or software test engineer or equivalent; Exposure to testing software on range of software and hardware platforms such as iOS,…",software engineer,Staff Software Engineer in Test,,Sydney NSW,2022-07-17,,
Axsys,AUSTRALIA,"  Get excited by delivering software regularly to our customers using lean and systems thinking (if you are new to some concepts, we will work with you on these).",software engineer,Developer,,Remote in Melbourne VIC,2022-07-17,,
Arc Infrastructure,AUSTRALIA,  Minimum 4 years’ experience as a full stack software developer. Provide technical guidance and leadership to the development team.,software engineer,Principal Software Developer,contract,Perth Airport WA,2022-08-16,,
Hatch,AUSTRALIA,"  A degree in electrical, electronic and/or software engineering from an accredited university. Registered professional engineer (CPEng or equivalent) or…",software engineer,Control &amp; Automation Engineer - Perth,,Perth WA,2022-07-17,3.9,
Tyro,AUSTRALIA,  Experience with agile software development methodologies. Passion for creating quality software and up to date on new technologies.,software engineer,Software Engineer - Full Stack,,Sydney NSW,2022-07-17,,
ANZ Banking Group,AUSTRALIA,  Also assist development teams to apply the same principles to achieve quality in their releases and will be a subject matter expert on running services well on…,software engineer,Site Reliability Engineer,,Melbourne VIC,2022-08-10,4.1,
Stockland,AUSTRALIA,  Play a key role in maintaining key applications within the business. This role could be carried out remotely from anywhere in Australia.,software engineer,Full Stack Developer - Python,,Remote in Sydney NSW,2022-07-17,4.0,
Global Land Supply,AUSTRALIA,"  Good knowledge of software design patterns (e.g. Singleton, Factory etc). You have at least 5+ years’ experience in software development, using either C# or VB…",software engineer,.NET Developer,full-time,Queensland,2022-07-22,3.5,
RunTime,AUSTRALIA,"  Perform software system decomposition and design, defining interfaces and test cases. Design and develop software and firmware to accelerate the future of…",software engineer,Senior Software Engineer,,Brisbane QLD+4 locations,2022-07-17,,
Lumachain,AUSTRALIA,"  Reporting to the Technical Lead or Senior Software Engineer, you will have strong technical skills and will also be a strong cultural fit for our organisation.",software engineer,Software Engineer,,Sydney NSW,2022-07-26,,
Amazon Support Services PtyLtd,AUSTRALIA,"  Experience developing cloud software services for scalability, performance and reliability. Knowledge of professional software engineering practices &amp; best…",software engineer,"Sr. Machine Learning Engineer, Alexa AI Web Information",full-time,Melbourne VIC,2022-08-16,3.5,
SiteMinder,AUSTRALIA,  Our teams are made up of solutions focused engineers who are creating scalable code. Work with a cross-functional team in an agile methodology to deliver high…,software engineer,Senior Front End Engineer,permanent,Remote in Sydney NSW,2022-07-17,3.8,
Wing,AUSTRALIA,  3+ years of professional experience as a software engineer. Design and implement cloud-based software applications.,software engineer,Software Engineer - Full Stack,,Remote in Sydney NSW,2022-07-17,,
Fabric Group Holdings,AUSTRALIA,"  Mentoring and coaching less experienced software engineers in Fabric family and in our clients’ tech teams, hosting tech meetups and our community events to…",software engineer,Lead Software Developer,,Melbourne VIC,2022-08-09,,
Optus,AUSTRALIA,"  Conduct root cause analysis and problem rectification, including data and software changes required to prevent a recurrence of the incident, liaising with Level…",software engineer,DevOps Engineer,part-time,Macquarie Park NSW,2022-07-17,3.7,
RunTime,AUSTRALIA,"  Develop and maintain a suite of software products to level up the live video production. Bonus based on company, engineering, and employee performance.",software engineer,Graduate Software Engineer,graduate,Melbourne VIC,2022-07-17,,
PwC,AUSTRALIA,"  Our Digital Solutions team injects specialist digital product design and incubation, AI automation and software engineering capabilities into our Assurance…",software engineer,DevOps Engineer - Digital Solutions,full-time,Sydney NSW+1 location,2022-08-06,4.0,
NCS,AUSTRALIA,  Experience in software engineering practices such as test driven development and CI/CD. The Senior Front-End Application Developer will be an integral part of…,software engineer,"Consultant, Frontend Development",,Sydney NSW,2022-08-04,3.6,
Servian,AUSTRALIA,"  You bring expertise in working with ETL and ELT software, best-practices patterns, and supporting technologies to build data warehouses in part or whole.",software engineer,ETL Developer (Operations),,Sydney NSW,2022-07-17,3.5,
