company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
TD Bank,Canada,  Responsible for bringing new features and products to market from definition through to operations (leveraging business services).,product manager,Product Manager,full-time,"Toronto, ON",2022-07-17,3.8,
BCLC,Canada,"  Liaises with internal stakeholders in order to prioritize and manage the delivery of product backlog work, maintaining a focus on an improved player experience.",product manager,"Product Owner, eGaming",full-time,"Remote in Vancouver, BC",2022-08-12,3.4,
Royal Bank of Canada,Canada,"  Collaborates with designers, product managers, and stakeholders (as needed) on ideation and prototyping. Strong stakeholder management; demonstrated experienced…",product manager,Senior Digital Product Manager - US Cash Management,full-time,"Toronto, ON",2022-07-17,4.0,
Bliq Photonics,Canada,  Develop business cases and make sure with all stakeholders that the specifications of the product and the objectives of the project are clear.,product manager,Product Manager,full-time,"Quebec City, QC",2022-07-17,,
Indigo,Canada,"  Cleanse and normalize new product information. Find, document and define solutions to product information issues.",product manager,"Manager, Digital Product Content",,"Toronto, ON",2022-08-14,3.9,
Scribd,Canada,  Healthcare Insurance Coverage (Medical/Dental/Vision): 100% paid for employees. 3+ years experience in product management or system development.,product manager,"Senior Product Manager, Browsing &amp; Consumption",full-time,Remote,2022-08-04,,
Lululemon,Canada,"  Communicate and update on progress made against the product roadmap to INTL, external stakeholders, and senior leadership.",product manager,"Senior Product Manager, International Ecommerce (Remote - Ca...",,Remote,2022-07-28,4.2,
MacDon Industries Ltd.,Canada,  Engage in UX research to obtain user feedback during product development. Own the development and maintenance of the detailed product visions and leads product…,product manager,Product Manager – Electronic and Software Systems,,"Winnipeg, MB",2022-08-16,4.0,
EATON,Canada,  Collaborate with the US product lines and Canadian product engineering to develop and enhance the product portfolio. Bilingual proficiency would be an asset.,product manager,Product Manager- Panel Boards and Switch Boards,full-time,"Remote in Milton, ON",2022-08-07,3.7,
Air Miles,Canada,"  You bring 7+ years of experience in product management, product marketing, business development or technology with you. Loyalty Days and Anniversary Air Miles.",product manager,"Senior Product Manager, Offers",full-time,Temporarily Remote,2022-07-23,3.5,
CIBC,Canada,"  In addition, good knowledge and understanding of Accounting concepts and processes related to trading products. You’re a certified professional.",product manager,"Sr. Manager, Product Control",full-time,"Hybrid remote in Toronto, ON",2022-08-16,3.8,
Open Text Corporation,Canada,  6+ years industry experience and at least 2+ years experience as product manager or product owner. The Technical Product Manager will support product strategy…,product manager,Technical Product Manager,,"Mississauga, ON",2022-08-13,3.5,
SOTI Inc.,Canada,  Assist in specification of technical requirements working with internal and external stakeholders as needed. Interact continuously with development and testing…,product manager,Product Owner - MobiControl,full-time,"Mississauga, ON",2022-07-17,3.1,
PC Financial,Canada,"  On a monthly basis, extract and assemble data to provide product-level KPI reporting to the Category Management team.",product manager,"Manager, Product and Business Insights",full-time,"Toronto, ON",2022-07-17,3.2,
Abbott Laboratories,Canada,"  Assist in identification and analysis of market research needs. Three to 5 years product/brand management experience within pharmaceutical, diagnostics or…",product manager,Sr. Product Manager,full-time,"Mississauga, ON",2022-08-04,3.9,
Github,Canada,"  Collaborating with engineering, design, user research, data science, support, and other stakeholders (including the leadership team and sometimes entities like…",product manager,"Staff Product Manager, Communities",,Remote,2022-07-17,,
Harry Rosen,Canada,"  Attend and oversee shoots to ensure product alignment and post-editing of product specific campaigns, ensuring product and brand is represented well.",product manager,Product Marketing Manager,full-time,"Hybrid remote in Toronto, ON",2022-07-30,3.4,
Northern Digital Inc.,Canada,"  Clearly communicate product roadmap progress or delays to internal stakeholders globally. In this integral role, the Technical Product Manager – Optical will…",product manager,Technical Product Manager - Optical,full-time,"Hybrid remote in Waterloo, ON",2022-08-09,5.0,
Microsoft,Canada,"  Strong knowledge in security operations, incident handling, auditing, and forensics. Developing and executing the Security Roadmap for a new and exciting…",product manager,Senior Product Manager,full-time,"Vancouver, BC",2022-07-17,4.2,
Swyft,Canada,"Run user research, usability studies, data-driven experiments to inform product strategy. Continuously improve the product development process to elevate how…",product manager,Senior Product Manager,,"Remote in Toronto, ON",2022-07-28,,
Rangle,Canada,Demonstrated success in creating and presenting digital product solutions and recommendations to internal teams and client stakeholders.,product manager,Product Manager,full-time,"Toronto, ON",2022-07-17,3.5,
Enchant Christmas Light Maze &amp; Market,Canada,A strong understanding of and experience working in the agile product management discipline and building out digital products at scale.,product manager,Product Manager (Remote),full-time,"Remote in Vancouver, BC",2022-07-17,,
Amazon Dev Centre Canada ULC,Canada,"Demonstrated skills in developing product roadmaps and functional specifications, launching new products, conducting customer research, and informing user…",product manager,"Product Manager in Tech, Product Manager, Andon Cord",full-time,Canada,2022-07-17,3.5,
EY,Canada,In-depth understanding of Agile and the data product development lifecycle. Help coordinate activities at all levels of the organization on issues and matters…,product manager,Senior Manager- Product Owner,,"Remote in Toronto, ON",2022-07-17,4.0,
KPMG,Canada,"Hand’s on experience with developing product roadmaps, defining priority projects to drive product innovation and updates, including plans for how projects will…",product manager,Product Owner,,"Toronto, ON",2022-07-17,3.9,
Adevinta Group,Canada,"Align product initiatives to product strategy and vision. Run the day-to-day SEO operations, lead the SEO strategy for Kijiji and ensure its performance within…",product manager,"Product Manager, SEO",full-time,"Toronto, ON",2022-07-17,,
Yelp,Canada,Collaborate on developing a product strategy to evolve an emerging product into a source of significant value for our users and Yelp.,product manager,Senior Product Manager - Local Biz (Remote),,"Remote in Greater Toronto Area, ON",2022-07-17,3.4,
SOTI Inc.,Canada,Train both Sales Support and Technical Support in the use and operations of the product. Conduct product demonstrations for partners and key prospects.,product manager,Product Manager - MobiControl,full-time,"Mississauga, ON",2022-07-17,3.1,
Royal Bank of Canada,Canada,"The product manager will operate with the agile delivery approach and work collaboratively with teams across engineering, operations, sales, legal, compliance,…",product manager,Senior Payments Product Manager - US Cash Management,full-time,"Toronto, ON",2022-07-17,4.0,
Within3,Canada,Create and deliver training on new features for internal teams and stakeholders. Organize incoming product requests from a variety of functional areas.,product manager,Product Owner,full-time,"Vancouver, BC",2022-07-26,,
TELUS,Canada,"Provide product and delivery support to marketing, channels, operations and back office teams. Analyze and present product outcomes and opportunities to senior…",product manager,Product Manager Consumer Products &amp; Services - Self Installa...,full-time,"Vancouver, BC",2022-07-17,3.9,
Verifone,Canada,"Work with the functional manager to ensure staffing is adequately scheduled. Lead project meetings to discuss goals and objectives, strategy, processes,…",product manager,Project/Product Manager (Client Services),,"Mississauga, ON",2022-07-21,3.4,
ThinkOn,Canada,Act as the product champion and evangelize the product vision effectively to all internal and external stakeholders and participate in key customer activities.,product manager,Senior Product Manager (Remote - USA and Canada),full-time,"Remote in Toronto, ON",2022-07-20,4.0,
Wolters Kluwer,Canada,"Create relevant launch material for both internal stakeholders (Presales, Services, Sales, Support) and business buyers and users at the customer.",product manager,Product Manager – Chemical Management and Product Stewardshi...,full-time,"Remote in Sherbrooke, QC",2022-07-17,3.6,
TELUS,Canada,"  As product manager, you will be responsible for delivering the end to end enablement of new marketing capabilities and customer experiences to support our…",product manager,"Product Manager, Product Enablement &amp; Delivery",full-time,"Toronto, ON",2022-07-17,3.9,
Microsoft,Canada,"  Strong knowledge in security operations, incident handling, auditing, and forensics. We continually take in suggestions, bug bounty, internal penetration test,…",product manager,Senior Product Manager,full-time,"Vancouver, BC",2022-07-17,4.2,
MacDon Industries Ltd.,Canada,  Engage in UX research to obtain user feedback during product development. Own the development and maintenance of the detailed product visions and leads product…,product manager,Product Manager – Electronic and Software Systems,,"Winnipeg, MB",2022-08-16,4.0,
Royal Bank of Canada,Canada,  Drive internal stakeholders and cross functional business unit engagements necessary for an optimal on-time launch. What do you need to succeed?,product manager,Digital Product Manager,full-time,"Toronto, ON",2022-07-17,4.0,
Velan Inc.,Canada,"  To standardize manufacturing methods across our three North American plants, we are looking for a Manager, Process and Product Manufacturing !",product manager,"Manager, Process and Product Manufacturing",,"Hybrid remote in Montréal, QC",2022-07-17,4.0,
Royal Bank of Canada,Canada,"  The product manager will operate with the agile delivery approach and work collaboratively with teams across engineering, operations, sales, legal, compliance,…",product manager,Senior Payments Product Manager - US Cash Management,full-time,"Toronto, ON",2022-07-17,4.0,
TD Bank,Canada,"  Meet with internal and external stakeholders to identify product gaps. The Vice President (Manager), TDAM Institutional Product is responsible for supporting…",product manager,"Manager, Institutional Product Research (VP, TDAM)",full-time,"Toronto, ON",2022-08-16,3.8,
NEOGOV,Canada,"  Develop product positioning and messaging informed by user research, market insights, and product understanding. Generous PTO and Flex-Time off.",product manager,Manager of Product Marketing,full-time,Remote in Ontario,2022-08-09,3.6,
Open Text Corporation,Canada,  6+ years industry experience and at least 2+ years experience as product manager or product owner. The Technical Product Manager will support product strategy…,product manager,Sr. Product Manager,,"Mississauga, ON",2022-08-04,3.5,
Allstate Canada,Canada,"  An excellent motivator of people and task manager, this individual will have agile exposure and can demonstrate project and product management behaviors that…",product manager,"BILLING &amp; PAYMENT, PRODUCT DELIVERY MANAGER",full-time,"Markham, ON",2022-07-17,3.7,
Boart Longyear,Canada,  Provide deep product expertise needed to lead the organization and make strategic product decisions. Clearly articulate the business value to the product team…,product manager,GDS TruTools Product Manager,,"Mississauga, ON",2022-07-29,3.8,
NEOGOV,Canada,"  Full Benefits package (medical, dental, vision, etc.) for full-time employees. 12-week Paid Parental Leave for US employees. Removing roadblocks to their work;",product manager,Product Development Project Manager,full-time,Remote in Ontario,2022-08-10,3.6,
Xero,Canada,  Strong working relationships with stakeholders and internal networks that are built on trust and confidence. Xero strongly encourages employees and contractors…,product manager,Product Marketing Manager - Canada,,"Toronto, ON",2022-08-05,,
TELUS,Canada,"  An understanding of telecommunications products and services and the competitive landscape in Canada. We sit within the TELUS Business Marketing team, and we…",product manager,Senior Product Manager - TELUS Business eCommerce,full-time,"Toronto, ON",2022-07-17,3.9,
Belden Inc.,Canada,  Develop and deliver internal and external product training. Coordinate with Marketing teams to support product launches and product related marketing activity.,product manager,ASSOCIATE PRODUCT MANAGER,,"Remote in Montréal, QC",2022-07-17,,
TELUS,Canada,"  Lead customer lifecycle strategy through internal company research, market research and competitive intelligence. You're the missing piece of the puzzle.",product manager,"Senior Product Manager, Wireless Base Management",full-time,"Toronto, ON",2022-07-17,3.9,
Giant Tiger,Canada,"  This position plays a leadership role within site operations by supporting all GT digital platforms, primarily solving internal and external customer pain…",product manager,Product Manager of Digital Platform Health,full-time,"Ottawa, ON",2022-07-17,3.7,
HiMama,Canada,  Coordinate feedback and communication with internal stakeholders. Guide the delivery of these solutions by working closely with the product team and…,product manager,Senior Product Manager,full-time,"Toronto, ON",2022-07-17,4.5,
SOTI Inc.,Canada,  Assist in specification of technical requirements working with internal and external stakeholders as needed. Interact continuously with development and testing…,product manager,Product Owner - MobiControl,full-time,"Mississauga, ON",2022-07-17,3.1,
Adevinta Group,Canada,"  Align product initiatives to product strategy and vision. Run the day-to-day SEO operations, lead the SEO strategy for Kijiji and ensure its performance within…",product manager,"Product Manager, SEO",full-time,"Toronto, ON",2022-07-17,,
"Take-Two Interactive Software, Inc.",Canada,"  Our employees bond, blow-off steam, and flex some creative muscles – through corporate boot camp classes, company parties, game release events, monthly socials,…",product manager,Senior Product Manager,,"Remote in Vancouver, BC",2022-07-17,,
Autodesk,Canada,  Use a lean product mindset to drive product decisions and roadmap development. Work closely with internal stakeholders to align goals and roadmaps.,product manager,"Senior Product Manager, USD",full-time,"Hybrid remote in Toronto, ON",2022-07-17,4.1,
ACV Auctions,Canada,  This role will serve as the product owner for one or more product teams and will manage 1-3 resources to support their mission. 8+ years of related experience.,product manager,Sr. Product Manager - Max Digital,full-time,"Toronto, ON+2 locations",2022-07-17,,
WorkTango,Canada,"  4-6 years working on technology-powered products as either a product manager, product designer, engineer, data analyst, data scientist, or user researcher.",product manager,Product Manager,full-time,"Toronto, ON",2022-07-17,,
Rangle,Canada,  Demonstrated success in creating and presenting digital product solutions and recommendations to internal teams and client stakeholders.,product manager,Product Manager,full-time,"Toronto, ON",2022-07-17,3.5,
"Canon Medical Informatics, Inc.",Canada,"  The Product Manager is involved through all stages of the product line’s lifecycle and collaborates closely with solution directors, product marketing managers,…",product manager,Product Manager,full-time,"Waterloo, ON",2022-08-05,3.6,
Yelp,Canada,  Effective communicator: able to synthesize and translate between technical and non-technical audiences; effectively communicates complex topics to stakeholders…,product manager,Sr. Product Manager - Ads (Remote),,"Remote in Toronto, ON",2022-08-13,3.4,
Wattpad,Canada,"  Own and manage the product roadmap for this team. Wattpad Product Managers work with a multi-disciplinary team including engineering, design, research and data.",product manager,"Product Manager, Engagement",full-time,+2 locationsRemote,2022-07-17,4.5,
Manulife,Canada,"  The Manager, Product Development will be responsible for all aspects of investment product development including idea generation, market and competitive…",product manager,"Manager, Product Development",full-time,"Toronto, ON",2022-07-19,4.0,
GSK,Canada,"  Lead operationalization of commercial projects/programs in collaboration with Marketing team &amp; internal cross-functional and external partners (sales, agency…",product manager,"Omnichannel Product Manager, Specialty Care - Remote",,"Remote in Mississauga, ON+1 location",2022-07-20,4.1,
SOTI Inc.,Canada,"  You will engage in ongoing, close collaboration with business stakeholders across the company during the development cycle including impromptu discussions and…",product manager,"Sr. Manager, Product Design",full-time,"Mississauga, ON",2022-07-17,3.1,
Lululemon,Canada,"  Communicate and update on progress made against the product roadmap to INTL, external stakeholders, and senior leadership.",product manager,"Senior Product Manager, International Ecommerce (Remote - Ca...",,Remote,2022-07-28,4.2,
Royal Bank of Canada,Canada,"  Leads Go-to-Market readiness for business launch and product roll outs. Effectively manages and communicates product vision, strategy, OKR/KPIs and reporting.",product manager,Senior Digital &amp; Liquidity Product Manager - US Cash Managem...,full-time,"Toronto, ON",2022-07-17,4.0,
Stage-Gate International,Canada,  Provide product presentations to prospects and internal sales/consultants. Provide customer and sales support for products.,product manager,Product Manager,,Canada,2022-07-17,,
Aritzia,Canada,"  Product Discount - Our famous product discount, online and in store. As the Manager, Fabric Management, you will support in finding high-quality fabrics that…",product manager,"Product - Manager, Fabric Management",full-time,"Vancouver, BC",2022-07-17,3.4,
Rapid7,Canada,"  Act as product advocate and subject matter expert for both customers and internal stakeholders such as marketing, sales, support and customer success.",product manager,"Technical Product Manager, Vulnerability Management",full-time,"Toronto, ON",2022-07-17,3.8,
Volkswagen Group Canada,Canada,  Ensure effective communication of all related information to internal and external stakeholders. Proven success in product strategy development.,product manager,Product Planning Manager,full-time,"Ajax, ON",2022-07-17,,
TELUS,Canada,  You will champion these improvements internally and advocate for investment with internal and external stakeholders and vendors.,product manager,Senior Product Manager - TELUS Online Security,full-time,"Vancouver, BC",2022-07-17,3.9,
Allstate Canada,Canada,"  The Product Delivery Manager is responsible for working closely with key stakeholders, product owners and partners, ensuring the successful definition and…",product manager,PRODUCT DELIVERY MANAGER - UNIFIED COMMUNICATIONS,full-time,"Markham, ON",2022-07-17,3.7,
Worldline,Canada,  Ensure that product features align with market requirements across related products and channels. You will be responsible for the complete product lifecycle for…,product manager,Senior Product Owner,,"Mississauga, ON",2022-08-12,3.7,
Workday,Canada,  Ability to translate customer and market needs into product deliverables and release support through the entire product life cycle.,product manager,Product Manager - Compensation,full-time,"Vancouver, BC",2022-07-17,4.0,
Astellas,Canada,  Will lead the execution for assigned oncology products. Collaborate with operational excellence / market research on the design and. Consecutive year in a row.,product manager,"Product Manager, Oncology",,"Markham, ON",2022-07-17,,
National Bank of Canada,Canada,  Act as a product expert with stakeholders. Excellent knowledge of financing products and processes dedicated to corporate clients.,product manager,Product Manager Financing,full-time,"Montréal, QC",2022-07-21,3.9,
Slack,Canada,"  5+ years of experience as a product manager working on partnerships, developer platforms or low-code platforms, or marketplaces with external stakeholders; go…",product manager,"Senior Product Manager, Platform Ecosystem",full-time,"Vancouver, BC",2022-07-17,3.8,
CanWEA,Canada,"  5+ years experience in the wind or solar energy industry as an engineer or project manager or business lead or product manager, who had exposure to financing or…",product manager,Clir Renewables – Senior Product Manager – Financial Service...,,"Remote in Ottawa, ON",2022-07-17,,
Coast Capital Savings,Canada,"  The Digital Product Manager is responsible for product strategy, roadmaps, new product development and full cycle product management for digital products of a…",product manager,Digital Product Manager,full-time,"Surrey, BC",2022-07-17,3.7,
Fortinet,Canada,  Proven experience overseeing all elements of the product development lifecycle. Create demo videos along with engaging presentations to both internal and…,product manager,Senior Product Manager,full-time,"Burnaby, BC",2022-08-07,3.8,
Fidelity International,Canada,"  Bringing together all the necessary skills and disciplines from propositions, technology and operations, the team has set out to form a new strategic roadmap…",product manager,Product Owner,full-time,"Kingswood, AB",2022-08-11,3.9,
BMO Financial Group,Canada,  Builds exceptional relationships with internal and external stakeholders. Develops a deep understanding of organizational complexity to build strong rapport…,product manager,Cloud Service Process &amp; Product Manager,full-time,"Toronto, ON",2022-07-24,3.8,
Mueller Water Products,Canada,  Define the product deliverables and user experience to our engineering and operations teams. Experience gathering product requirements and supporting the…,product manager,Product Owner,full-time,"Toronto, ON",2022-07-17,2.9,
Capital One,Canada,"  Collaborate and communicate closely with key stakeholders and leaders in design, product management, engineering, and marketing to execute best-in-class UX and…",product manager,"Manager, Product Design",full-time,"Hybrid remote in Toronto, ON",2022-07-17,3.9,
TJ Auto Parts Inc.,Canada,  Determine strategic planning related to new product lines. Organize regional and divisional sales operations. Plan and control budget and expenditures.,product manager,product manager,undefined,"Newmarket, ON",2022-07-20,,52.50
BMO Financial Group,Canada,"  Supports the execution of strategic initiatives in collaboration with internal and external stakeholders (Product, Technology, Corporate Support Areas, business…",product manager,Digital Product Manager- Open Banking and Innovation,full-time,"Toronto, ON",2022-07-17,3.8,
Scribd,Canada,  Healthcare Insurance Coverage (Medical/Dental/Vision): 100% paid for employees. 3+ years experience in product management or system development.,product manager,"Senior Product Manager, Browsing &amp; Consumption",full-time,Remote,2022-08-04,,
Github,Canada,"  Collaborating with engineering, design, user research, data science, support, and other stakeholders (including the leadership team and sometimes entities like…",product manager,"Staff Product Manager, Communities",,Remote,2022-07-17,,
FintruX,Canada,  Work closely with stakeholders to ensure their expectations are met and our commitments are delivered. Scope and estimate reasonable project timeline and…,product manager,Product Lead / Project Manager,full-time,Remote in Canada,2022-07-17,,
Greentank,Canada,"  Manage the entire product life cycle, aligning all stakeholders behind a specific vision. Manage and implementing product, price, and new product launch…",product manager,Product Manager,full-time,"Toronto, ON+1 location",2022-07-17,,
Hexagon Geosystems,Canada,"  Those without prior product management. Identify product gaps, and workflow improvements. 2+ years geospatial product and market experience.",product manager,Software Product Manager,,"West Kelowna, BC",2022-07-17,3.5,
Harry Rosen,Canada,"  Attend and oversee shoots to ensure product alignment and post-editing of product specific campaigns, ensuring product and brand is represented well.",product manager,Product Marketing Manager,full-time,"Hybrid remote in Toronto, ON",2022-07-30,3.4,
Sanofi US,Canada,"  Manage promotional and assigned non-product expense budgets. Set clear field force objectives to achieve brand objectives, partnering with regional sales…",product manager,Product Manager,full-time,"Mississauga, ON",2022-07-17,4.1,
LTSA,Canada,"  Ensure that post operations activities and action items are completed including final formal test/operations, smoke testing, etc.",product manager,Product Owner,,"Hybrid remote in Vancouver, BC",2022-07-29,,
Abbott Laboratories,Canada,"  Assist in identification and analysis of market research needs. Three to 5 years product/brand management experience within pharmaceutical, diagnostics or…",product manager,Sr. Product Manager,full-time,"Mississauga, ON",2022-08-04,3.9,
Trapeze Group Limited,Canada,"  Work with other product marketers and product teams on branding architecture to ensure product roadmaps, product naming etc. are in line with guidelines now and…",product manager,Product Marketing Manager,full-time,"Mississauga, ON",2022-07-17,,
Citi,Canada,"  Acts as SME and leader to senior stakeholders and other team members. As part of large, geographically distributed team(s), the candidate may have to manage…",product manager,Demographic Product Manager - VP,full-time,"Mississauga, ON",2022-07-17,3.9,
TD Bank,Canada,  Develop relationships with internal and external business partners / stakeholders to establish productive working arrangements.,product manager,Product Owner I,full-time,"Toronto, ON",2022-08-16,3.8,
Rogers Communications,Canada,  You have experience in a product manager and/or product owner capacity in a video or app centric environment. Lead and mentor a team of product managers towards…,product manager,"Sr. Product Manager, Sportsnet NOW",full-time,"Toronto, ON",2022-07-17,3.7,
Cisbio,Canada,  Ability to convey consumables product solution vision and market strategy to internal and external partners and customers. BS degree in a STEM field.,product manager,Associate Product Manager,,Canada,2022-07-29,,
TELUS,Canada,"  2-4 years of product management experience driving elements of product development lifecycle, such as product vision, go-to-market strategy, driving…",product manager,"Product Manager, Marketing Capabilities Innovation",full-time,"Toronto, ON",2022-07-17,3.9,
TELUS,Canada,"  Collaborating effectively with internal teams, including developers, engineers, architects and operations as well as other Business Product Managers to build…",product manager,Senior Technical Product Manager - MEP,full-time,"Toronto, ON",2022-07-21,3.9,
TELUS,Canada,"  You will have the opportunity to collaborate with diverse stakeholders from peer product teams, technology teams and external partners.",product manager,"Senior Product Manager, Integrated Services",full-time,"Hybrid remote in Vancouver, BC",2022-07-17,3.9,
Toromont CAT,Canada,  Develop strong relationships with vendor / manufacturer sales representatives to continually promote our product lines.,product manager,Product Support Account Manager,full-time,"Val-d'Or, QC",2022-07-17,3.6,
Healthcare of Ontario Pension Plan (HOOPP),Canada,"  Identify, build, and own business requirements from all major stakeholders for specific product features and services, including requirements associated with…",product manager,Product Manager,full-time,"Hybrid remote in Toronto, ON",2022-07-17,3.8,
PerkinElmer,Canada,  Ability to convey consumables product solution vision and market strategy to internal and external partners and customers. BS degree in a STEM field.,product manager,Associate Product Manager - Spectroscopy Consumables- REMOTE,,Remote in Ontario,2022-07-27,3.6,
GTY Technology,Canada,"  A track record of successful product launches. Delight clients, co-workers, partners, and stakeholders by going the extra mile to make them successful.",product manager,Product Marketing Manager,full-time,"Remote in Kitchener, ON",2022-08-10,,
Royal Bank of Canada,Canada,  Drive internal stakeholders and cross-functional business unit engagements necessary for an optimal on-time launch.,product manager,"Customer Insights, Data &amp; Analytics Product Manager (Ownr)",full-time,"Toronto, ON",2022-07-17,4.0,
TELUS,Canada,"  Lead, develop, and execute the marketing strategy for new mobile device product capabilities, spanning 60+ stakeholders including technology strategy, marketing…",product manager,Senior Product Manager- Go-to-Market &amp; Product Marketing,full-time,"Toronto, ON",2022-07-22,3.9,
Morningstar,Canada,  Experience delivering technology products/services in a high growth environment with a demonstrated ability to translate customer needs into business and…,product manager,Senior Product Manager,full-time,"Toronto, ON",2022-07-17,3.9,
Accedian Networks,Canada,"  As a product management professional, you will work with internal local and remote resources to help improve internal processes required to track and prioritize…",product manager,Senior Product Manager / Gestionnaire de Produits Principal,,"Saint-Laurent, QC",2022-07-17,3.6,
Street Contxt,Canada,"  Maintaining product documentation for internal teams. We understand that the best product ideas often don't come from product people, but from stakeholders who…",product manager,Sr. Product Manager - Platform,full-time,"Toronto, ON",2022-07-17,,
S&amp;P Global,Canada,"  You will execute on the product roadmap, work with customers and stakeholders to document user/persona workflows, uncover market needs, partner with cross…",product manager,ESG Senior Product Manager,undefined,"Toronto, ON",2022-07-17,3.9,107100-222500
Rocket Mortgage Canada,Canada,  You'll combine competitive market research with business goals of the client to illustrate a product vision. Collaborate with stakeholders to define the product…,product manager,Digital Product Manager,full-time,"Windsor, ON",2022-08-10,,
Bristol Myers Squibb,Canada,"  Reporting to the Director Oncology, the Product Manager - Thoracic Lead is an important role, mandated with developing and executing programs and materials to…",product manager,"Product Manager, Thoracic",,"Montréal, QC",2022-07-17,4.1,
ATS Automation Tooling Systems Inc.,Canada,"  Successfully led a product development process for least 5 years (product identification, market research, business case, specifications/user story development,…",product manager,"Product Manager, Nuclear",,"Cambridge, ON",2022-07-22,3.1,
Uncommon Purpose,Canada,  Passion for connecting with customers and translating product functionality to their language. Generate user insights and utilize them to inform product roadmap…,product manager,"Product Marketing Manager, Traction Rec",full-time,"Remote in Vancouver, BC",2022-07-29,,
MineSense Technologies,Canada,"  Digital product and market research including analysis of customer needs, adjacent product offerings, current market trends, and potential partnerships.",product manager,"Manager, Digital Product Strategy",,"Vancouver, BC",2022-07-17,3.0,
CIBC,Canada,  Manage promotional interest expense and product operation costs. Enhance payment products &amp; services and oversee technology projects.,product manager,"Product Manager, Deposits",full-time,"Toronto, ON",2022-08-06,3.8,
"Amazon Web Services Canada, In",Canada,"  Lead product marketing launches for the Migration Acceleration Services team, collaborating with sales teams on enablement materials, engineering teams on…",product manager,"Product Marketing Manager, Migration Acceleration Services",full-time,"Vancouver, BC",2022-07-17,,
"Körber Supply Chain CA, Inc.",Canada,"  Together we will be managing projects, working with teams to design, configure, test, and implement warehouse management system (WMS) solutions.",product manager,Solution Consultant L5/Techincal Product Manager - 3PL,,Remote,2022-08-12,3.7,
Enbala Power Networks Canada,Canada,  Perform market requirements and product capability analysis • Conduct research and experiments to assess statistical performance characteristics • Present…,product manager,Product Management Co-op,part-time,"Vancouver, BC",2022-08-04,,
IG Wealth Management,Canada,"  Be the champion: focused on helping our stakeholders understand the direction of the product strategy, and distill learnings, metrics, and insights to the…",product manager,"Manager, Digital Product Management",,"Hybrid remote in Toronto, ON",2022-07-17,3.6,
TELUS,Canada,"  Build, maintain and leverage strong relationships with your stakeholders and maintain a collaborative model in order to ensure that you are collectively meeting…",product manager,Senior Technical Product Manager,full-time,"Toronto, ON",2022-07-17,3.9,
Aritzia,Canada,"  Product Discount - Our famous product discount, online and in store. The mission of the Central Operations Department is to be the backend partner to our stores…",product manager,"Manager, Central Operations - Product",full-time,"Vancouver, BC",2022-07-20,3.4,
Applied Industrial Technologies,Canada,"  Demonstrated ability to influence and work in a collaborative manner with multiple stakeholders – managers, employees, leadership, etc.",product manager,"Product Manager, BPT - Canada",,"Edmonton, AB",2022-07-20,3.2,
Geotab,Canada,  This is a strategic role that will drive the strategy for this product portfolio alongside product leadership &amp; product managers by motivating and supervising a…,product manager,"Senior Group Product Manager, OEM",full-time,Remote in Canada,2022-07-17,2.6,
Smart Brands Auto Group Inc,Canada,  Determine strategic planning related to new product lines. Organize regional and divisional sales operations. Plan and control budget and expenditures.,product manager,product manager,undefined,"Edmonton, AB",2022-07-17,,57.69
ALSTOM,Canada,  PI Implementation manager or local PI Function Manager/Director. Customer Site PI audit results (internal and external). Quality team (mainly PrQSM and SQ).,product manager,Product introduction customer site manager,,"Ottawa, ON",2022-07-17,4.0,
TELUS,Canada,"  Work closely with user experience research teams, to identify opportunities, use data to inform and develop the strategy, roadmap and ensure we’re bringing…",product manager,Senior Product Manager - Optik TV,full-time,"Vancouver, BC",2022-07-17,3.9,
Harris Computer Systems,Canada,"  Demonstrate the product and communicate its value proposition to customers and internal stakeholders. As passionate and inspirational leaders, they will compel…",product manager,(Remote) Technical Product Manager,full-time,Remote in Ontario,2022-08-03,3.4,
Zynga,Canada,  Establish the product vision and strategy that will help improve marketing operations and performance across our business. Subsidized Back-up child care.,product manager,Product Manager - Marketing,,"Temporarily Remote in Toronto, ON",2022-07-17,3.8,
umlaut Canada,Canada,"  Responsible for project launch, deadlines, results and overall performance with various stakeholders including automotive backends like dealers, call centers…",product manager,Product Manager - Automotive Connected Services Expert,full-time,"Windsor, ON+3 locations",2022-07-17,,
LandSure Systems,Canada,"  Continuous Compliance - Continuous and early adherence to internal or external financial auditing constraints, industry legal or regulatory guidelines and BI&amp;T…",product manager,Product Portfolio Manager - Platform,full-time,"Hybrid remote in Vancouver, BC",2022-07-21,,
SnapTravel,Canada,  You’ll oversee the product roadmap against the key company objectives and own the product backlog. This is a high-impact role where you will work closely with…,product manager,Product Owner- Fintech (Remote),full-time,"Remote in Toronto, ON",2022-07-30,,
ServiceRocket,Canada,"  You will know this is the right job for you, if you’re excited to expand your product management skills (research, ideate, design, confirm, package, release,…",product manager,"Product Manager, Services",full-time,"Toronto, ON",2022-07-17,,
Xero,Canada,  Your product vision is clear and understood by both development teams and stakeholders and your roadmap is transparent.,product manager,"Group Product Manager II, Hubdoc",,"Toronto, ON",2022-08-04,,
tentree,Canada,  You will collect and organize requests from both internal and external stakeholders and manage expectations and capabilities based on team capacity.,product manager,Product Owner (veritree),full-time,"Vancouver, BC",2022-07-17,3.5,
