company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
OVO Energy,United Kingdom,"  Crafting and implementing suitable assurance and controls in order to identify, monitor, improve and manage our data risks;",data analyst,Data Protection Analyst,,Bristol,2022-08-12,3.5,
Cision,United Kingdom,"  The Research Analyst is further responsible for drawing insights, trends and conclusions from the data provided by the Data Analysts.",data analyst,Research Analyst - Open to UK remote workers -,undefined,Remote in London,2022-07-17,3.5,24000
First Central,United Kingdom,"  Experience of data gathering, analysis and excel skills. Analyse new data to determine and implement valuable analytical methods for ad hoc queries.",data analyst,Data Analyst,undefined,Haywards Heath,2022-07-17,4.5,25000-32000
Cadent Gas,United Kingdom,"  Experience of data extraction, reconciliation and an understanding of hierarchy structures within a system. Role Type: Permanent, Full Time.",data analyst,Junior MI &amp; Systems Analyst / Data Analyst,undefined,Remote in Coventry,2022-07-17,2.5,26802-31532
Rux Burton Associates,United Kingdom,Are you excited by working in a fast-moving commercial environment but for a company transforming educational opportunity for young people around the world?…,data analyst,Data Analyst,,Chipping Norton OX7,2022-07-17,4.2,
Ealing Council,United Kingdom,  We are looking for an experienced data analyst who will sit within the Schools Performance and Intelligence team within the new central service on a fixed term …,data analyst,Data Analyst (Virtual School),undefined,Remote in London,2022-07-27,4.0,37353-40566
BES - Melksham,United Kingdom,"  We are currently looking to recruit a Data Analyst to work on a permanent assignment for our fun, friendly &amp; welcoming Chippenham (Wiltshire, SN15) based client…",data analyst,Data Analyst,undefined,Chippenham SN15,2022-08-03,,21996
ADLIB,United Kingdom,"  You’d be developing tools and extracting data while working with different teams, people and various data sources. Maths Qualification or A-Level.",data analyst,Scientific Data Analyst,undefined,London,2022-08-16,,50000-65000
Hardlight,United Kingdom,"  Ability to work with a full data pipeline, from defining a schema in initial design through to querying, visualisation and modelling the gathered data.",data analyst,Data Analyst,,Hybrid remote in Leamington Spa CV32,2022-07-17,,
MS Amlin,United Kingdom,"  A data analyst also helps query, summarise, and process data. Simply put a data analyst job is to translate numbers into plain English so the business can gain…",data analyst,Data Analyst Apprentice,full-time,London,2022-07-17,3.0,
Man Group,United Kingdom,"  The group is made of four areas: data sourcing and strategy, data science analysts, data science engineering and data management.",data analyst,Data Science Analyst,full-time,London,2022-07-19,3.8,
Lorien,United Kingdom,"  Using your technical expertise, you will extrapolate data from the data monitoring tools and model them as directed by the analyst.",data analyst,Junior Analyst,undefined,London,2022-07-17,,32500-35000
Dyson,United Kingdom,"  Sourcing new data feeds and actively monitoring the performance of our data feeds and reporting platforms, fixing issues. 27 days’ holiday (plus bank holidays).",data analyst,Data Analyst - HR/People Analytics,,Malmesbury,2022-07-17,3.5,
East Suffolk and North Essex NHS Foundation Trust,United Kingdom,"  We are looking for an analyst with strong technical skills in managing data and working with data warehouse environments, developing business intelligence…",data analyst,Data Analyst,undefined,Colchester,2022-07-29,3.7,25655-31534
TikTok,United Kingdom,"  Responsible for data analysis of TikTok e-commerce's global logistics operations; Follow-up data analysis of local operation teams in several overseas markets,…",data analyst,"TikTok eCommerce-Senior Data Analyst, Logistics",,London,2022-08-04,3.3,
Oxford University Press,United Kingdom,  Granting access to people data and systems in accordance with the permissions matrix. An important part of this role is taking responsibility for improving data…,data analyst,Global People Data Analyst,full-time,Hybrid remote in Oxford,2022-07-17,3.9,
Universal Music Group,United Kingdom,  Develop relationships with other analysts and data teams within the business. Experience using SQL to analyse data. 25 paid days of annual leave.,data analyst,Junior Analyst - International,,Remote in London N1C,2022-07-19,4.1,
Gamingtec,United Kingdom,"  Data analysis or data modeling techniques to establish, modify or maintain complex data structures. Automation of reporting and other data processes;",data analyst,Data Analyst,,London,2022-07-17,,
Cision,United Kingdom,"  The Research Analyst is further responsible for drawing insights, trends and conclusions from the data provided by the Data Analysts.",data analyst,Research Analyst - Open to UK remote workers -,undefined,Remote in London,2022-07-17,3.5,24000
Auto Trader,United Kingdom,"  The second aspect of your role with be analysing our performance, trends, and data to shape our strategy by pulling various data sources together and…",data analyst,Digital Marketing Analyst,undefined,Hybrid remote in Manchester,2022-08-10,4.4,30000-38000
"JPMorgan Chase Bank, N.A.",United Kingdom,  Problem solving and data analysis. Partner with internal groups within Agency Collateral to provide a superb client experience that will assist in retaining…,data analyst,Collateral Management Operations - Analyst,permanent,Bournemouth,2022-08-11,3.8,
EDF Trading,United Kingdom,"  Present data, studies and analysis in a digestible format for traders and analysts. Experience in building analytics using historical and/or real time market…",data analyst,Quantitative Analyst / Data Scientist,full-time,London,2022-07-29,3.9,
Millennium Management LLC,United Kingdom,  Oversee completion of data quality control checks via system and business validations. Monitor corporate actions and market data events to proactively ensure…,data analyst,Reference Data Analyst,full-time,London,2022-07-17,,
Sirona care and health CIC,United Kingdom,  The Business Intelligence team ensures the efficient and effective gathering of robust performance management information across the company and assists…,data analyst,Information Analyst,undefined,Kingswood,2022-08-13,2.7,25655-31534
Johnson &amp; Johnson,United Kingdom,  Experience of data modelling and data management using tools such as Qlik and Excel. Proven experience of working in data quality.,data analyst,CRM and Data Quality Analyst,,Hybrid remote in High Wycombe,2022-08-10,4.2,
ManyPets (via Otta),United Kingdom,"  Experience of analysing business databases and turning data insights into actionable activities. Integrating Claims data with our other datasets, to provide…",data analyst,Data Analyst,,Remote in Birmingham+2 locations,2022-07-17,3.6,
University of Edinburgh,United Kingdom,  Experience of using data handling libraries such as pandas or R data. To assist the Senior Software Developer and the Database Engineer to develop and maintain…,data analyst,Data Support Analyst,full-time,Edinburgh EH4,2022-07-17,4.1,
Vauxhall Finance plc,United Kingdom,"  Analytical capabilities, data manipulation and interpretation. Preparing performance data and profitability analysis of each transaction.",data analyst,Junior ALM Analyst,undefined,Cardiff CF15,2022-07-26,,26000
Moneybox,United Kingdom,  This may include transfers to servers and databases outside the country where you provided us with your personal data. Great communication and listening skills.,data analyst,Junior Risk Analyst,full-time,London,2022-07-22,5.0,
Guy's and St Thomas' NHS Foundation Trust,United Kingdom,"  We are looking for someone with data analyst experience and a keen interest in equality, diversity and inclusion to support our ambition in achieving equity and…",data analyst,Senior Data Analyst,undefined,London SE1,2022-08-03,3.7,38768-46124
NHS Nottingham and Nottinghamshire Integrated Care...,United Kingdom,  The post holder will be responsible for the analysing data contained in the Changing Futures case management system (Salesforce InForm) and the ongoing…,data analyst,Advanced Data Analyst – PHM- (Changing Futures),undefined,Arnold,2022-08-09,,40057-45839
Oscar Technology,United Kingdom,  Building relationships within the data community. Embedding data analytics products in operational processes and decisions.,data analyst,Data Analyst,undefined,Hybrid remote in Manchester,2022-08-12,3.9,30000-40000
Thrive Tribe,United Kingdom,"  Supporting local Thrive Tribe service staff with ad-hoc data requests and insight queries, completing relevant data analysis tasks.",data analyst,Data &amp; Insight Analyst,undefined,London E20+1 location,2022-08-12,4.0,25000
Goldman Sachs,United Kingdom,"  You will be responsible for defining, developing software’s to analyze data, built metric calculators, automated tools to help business get insights into data,…",data analyst,Corporate Treasury Execution Strats - Quantitative Analyst/D...,full-time,London EC4A,2022-07-17,4.0,
Citi,United Kingdom,"  Working closely with data scientists, developers, data analysts, business analysts and architects to guide the implementation and validation of the solutions at…",data analyst,Data Science Data Analyst,full-time,Belfast,2022-07-17,3.9,
Dartmouth Partners,United Kingdom,  Candidates must hold a degree. Minimum 1 years’ experience within a financial Institution. Experience should ideally include Data Management.,data analyst,Data Management Analyst,undefined,London,2022-08-13,,40000-45000
Siemens Energy,United Kingdom,"  In this role you will act as an ambassador for data analytics topics, sharing best practice and delivering awareness and training in the use of data analytics…",data analyst,Data Analyst,,Manchester M20,2022-07-17,3.9,
EposNow.com,United Kingdom,"  Acquire data from primary or secondary data sources and maintain databases/data systems. Develop and implement databases, data collection systems, data…",data analyst,Data Analyst,,Remote in Norwich,2022-07-17,,
DK,United Kingdom,"  Communicating actionable insight through data. Data integration: ETL processes, and building data pipelines. Market and sales analysis / reporting.",data analyst,Data Analyst,,Hybrid remote in London SW11,2022-07-17,4.0,
DHL,United Kingdom,  Manipulating data from the warehouse management systems. Contract Type: Permanent Full-Time). Producing reports requested by the management team.,data analyst,Ops Data Analyst,undefined,Liverpool,2022-07-17,3.7,21500-22500
Catch22,United Kingdom,"  Ensure that all data and information is managed, stored and destroyed in line with agreed data management policies compliant with the Data Protection Act 1988…",data analyst,Admin and Data Analyst (ADA),undefined,London E16,2022-07-21,3.8,22000
Amazon UK Services Ltd.,United Kingdom,"  Identify information and data gaps, create techniques and collation processes to close such gaps. Develop, maintain, and modify data collection strategy and…",data analyst,Risk Analyst,full-time,London,2022-07-17,3.5,
BGC Partners,United Kingdom,"  Responsible for the data on-boarding process and cycle, including data requirements, data entry, input processes. Detail orientated and proficient in MS Excel.",data analyst,Graduate Market Data Analyst,,London,2022-07-17,3.5,
BSI,United Kingdom,  Provide insight and expertise in data modelling and SME support to the data cleansing and data enrichment teams to robustly deliver requirements.,data analyst,Data Analyst (Publishing),permanent,London,2022-07-17,3.6,
Deloitte,United Kingdom,"  Relevant work experience preferred but not required in performing testing, analyzing large data sets or performing risk assessments.",data analyst,"Analyst, Global Insider Threat, Global, Enabling Functions,...",permanent,Bristol,2022-07-17,3.9,
Euro Car Parts,United Kingdom,  The ability to network outside of the business and seek innovative technology solutions that will support the provision of data requirements in an expanding…,data analyst,Data Analyst,full-time,Remote in Tamworth B78,2022-07-30,2.7,
Santander,United Kingdom,"  You’ll solve complex business problems, using data analysis software to provide in-depth data analysis and reporting. It would also be nice for you to have.",data analyst,Data Analyst - Fraud | S2 | Fraud | Bootle/Home-based,permanent,Remote,2022-07-17,3.9,
Portsmouth City Council,United Kingdom,"  Business process modelling and data modelling techniques. A degree or an equivalent IT, data and or business analysis qualification.",data analyst,Senior Business/Data Analyst,undefined,Portsmouth PO1,2022-08-10,3.6,40578-44624
Bupa Dental Care,United Kingdom,"  Identify and create test data needed for functional, non-functional testing. Remote Working - Occasional travel to Bristol. Brand new comfortable office space.",data analyst,QA Analyst,permanent,Remote in Bristol BS16,2022-08-10,3.3,
UK Health Security Agency,United Kingdom,  Respond to routine data requests. Support audit through data extraction and basic analysis. Adapt queries and undertake basic analysis of data to support…,data analyst,Epidemiology and Information Analyst,undefined,Liverpool L3,2022-08-16,,23389-28195
NatWest Group,United Kingdom,"  You’ll need to hold an appropriate business analyst certification, such as BAX, CPRE and CBAP. From home working to job sharing, visit the remote and flexible…",data analyst,Business Analyst,undefined,Southend-on-Sea+3 locations,2022-07-17,3.7,48060
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Familiarity with data concepts and logical data modelling. The organization's objectives are to deliver business impact through fit-for-purpose data, improve…",data analyst,Asset Reference Data Services - Business Analyst,permanent,Bournemouth,2022-08-02,3.8,
Barclays,United Kingdom,  Demonstrable data analytics skills gained in a substantive data analytics role. You will also support the evolution of the operating model of the Geopolitical…,data analyst,Geopolitical Intelligence Analyst,permanent,Hybrid remote in Knutsford WA16,2022-08-12,3.9,
Optos,United Kingdom,  Awareness of data protection laws preferred. Confident to defend difficult messages from data despite business pressure.,data analyst,Data Analyst,permanent,Dunfermline KY11,2022-07-19,,
BAE Systems,United Kingdom,"  Acting as a source of data management, visualisation and business analysis knowledge, embedding and promoting good data management practices.",data analyst,Business Management Data Analyst,undefined,Portsmouth,2022-08-12,3.8,38000-42000
EMIS Group Plc,United Kingdom,  Working within a fast-moving environment the successful candidate will help support the Senior Security Operations Manager by validating and ensuring the…,data analyst,Security Analyst,undefined,Remote,2022-08-16,3.4,40000
ADLIB,United Kingdom,"  You’d be developing tools and extracting data while working with different teams, people and various data sources. Maths Qualification or A-Level.",data analyst,Scientific Data Analyst,undefined,London,2022-08-16,,50000-65000
Man Group,United Kingdom,"  The group is made of four areas: data sourcing and strategy, data science analysts, data science engineering and data management.",data analyst,Data Science Analyst,full-time,London,2022-07-19,3.8,
Serco Plc,United Kingdom,"  Experience analysing large and complex data sets, and people data including HR &amp; Payroll. Support service projects impacting data.",data analyst,HR Data Analyst,undefined,Hybrid remote in Solihull B91,2022-08-10,3.4,32000
Marsh,United Kingdom,"  Understanding of data profiling, cleansing, reference data. Develop data science and technology opportunities to increase capability to deliver best in class…",data analyst,Data Analyst,full-time,London EC3A,2022-08-04,3.7,
Oscar Technology,United Kingdom,  This is well suited to data analyst who is looking for a new challenge. They harness a huge amount of data so you will be working on some major projects within…,data analyst,Data Analyst / Scientist,undefined,Remote in Altrincham,2022-08-12,3.9,40000-45000
The Workshop,United Kingdom,"  This will include everything from integrating new data sources, visualizing data and presenting the output. Work with our Gaming leadership to understand their…",data analyst,Data Analyst,,Reading RG1,2022-07-19,4.2,
KPMG,United Kingdom,"  Preparing and normalising unstructured data from a range of data sources: email, electronic documents, instant messaging, chat data, audio data and more.",data analyst,Forensic Technology Analyst- Forensic,permanent,London,2022-07-17,3.9,
MS Amlin,United Kingdom,"  A data analyst also helps query, summarise, and process data. Simply put a data analyst job is to translate numbers into plain English so the business can gain…",data analyst,Data Analyst Apprentice,full-time,London,2022-07-17,3.0,
Natures Way Foods Ltd,United Kingdom,  An analytical mind who loves data and problem solving. Import and interrogate data from other internal systems to provide business insights.,data analyst,Apprentice Data Analyst,apprenticeship,Chichester,2022-08-12,3.4,
Give A Grad A Go,United Kingdom,"  Develop and implement data analysis, data collection, and other strategies that contribute to a solid FP&amp;A framework. Benefits of the job - Data Analyst.",data analyst,Data Analyst,undefined,London,2022-07-28,4.7,30000
Opus Recruitment Solutions,United Kingdom,  Ability to gather and translate requirements into actionable and repeatable queries in a complex data model. Strong use of SQL to extract and transform Data.,data analyst,Data Analyst,undefined,Remote in Telford+1 location,2022-07-21,4.7,400
Wise(formerly Transferwise),United Kingdom,"  Investing into building raw and analytical data pipelines together with data engineers, other analysts. 2-3 years experience as a data analyst in business…",data analyst,Finance Data Analyst,undefined,Temporarily Remote in London,2022-07-20,,45000-60000
Taylor James Resourcing,United Kingdom,"  Contribute to simple and innovative ways to ingest, transform, store and to analyse various data sources. This role will have exposure to every aspect of the…",data analyst,"Junior Data Analyst – Fintech. To £36,000",undefined,London,2022-07-17,,28000-36000
UBS,United Kingdom,  An interest and prior experience in building innovative data-driven solutions. Experience (5-7 years) working as a data analyst / scientist or data analytics…,data analyst,Data Analyst / Scientist,full-time,London,2022-07-22,3.8,
Utility People,United Kingdom,  Data entry and data analysis. Ensuring data is accurate for clients. Identify issues with data and offer solutions. Analyse faults and report on these.,data analyst,Data Analyst (Graduate),undefined,Falkirk,2022-07-17,,22000
Crown Estate Scotland,United Kingdom,"  Have experience in working with information and data from a range of sectors and data formats. Capturing and maintaining of all spatial data sets, adhering to…",data analyst,GIS Analyst,undefined,Edinburgh,2022-08-13,4.1,30993
Land Securities,United Kingdom,  Identifying data from primary and secondary sources and recognising where to use different types of data (the value of the data as it relates to business needs)…,data analyst,Data Analyst (Geospatial),full-time,London,2022-07-28,4.0,
Hardlight,United Kingdom,"  Ability to work with a full data pipeline, from defining a schema in initial design through to querying, visualisation and modelling the gathered data.",data analyst,Data Analyst,,Hybrid remote in Leamington Spa CV32,2022-07-17,,
Amazon UK Services Ltd.,United Kingdom,"  Experience with large data sets, data reconciliation, and/or data investigation. Perform hands on detailed data research and analysis of a large financial data…",data analyst,Business Analyst - Tax Data,full-time,London,2022-08-10,3.5,
Goldman Sachs,United Kingdom,"  Analyze, visualize and manage sets of data used in our risk management and control functions. Use finance, economics, mathematics, programming and logical…",data analyst,Risk Engineering - Analytics &amp; Reporting - Analyst,full-time,London EC4A,2022-07-17,4.0,
Outsource UK,United Kingdom,  Outsource currently have a great role for a Data Analyst to join a Global Company in London. Strong background in Data Analytics.,data analyst,Data Analyst,undefined,Remote in London,2022-08-11,2.5,150-170
TUI,United Kingdom,"  Educated to degree level, ideally in an aeronautical or data analysis related topic or proven experience working in the analysis of flight data.",data analyst,Flight Data Analyst,permanent,Hybrid remote in Luton,2022-08-05,3.8,
BDO,United Kingdom,"  Our team helps clients manage their business-critical threats, such as cyber events, and build resilient businesses capable of responding to internal and…",data analyst,Data Analyst - Digital Advisory,full-time,London,2022-07-17,3.6,
Burberry,United Kingdom,  Understand and uphold enterprise data and information principles in the development of both system and reporting solutions.,data analyst,Business Analyst - Supply Chain,,London,2022-08-10,3.7,
Elizabeth Norman International,United Kingdom,  Knowledge querying data with Structured Query Language (SQL). Experience working with data sources and software tools to aggregate information.,data analyst,DATA ANALYST (SQL),undefined,Hybrid remote in London,2022-08-13,,40000-55000
TRL,United Kingdom,  This varied but data focussed role within the transport industry would be an excellent position for someone keen to start their career in data analysis or data…,data analyst,Technical Analyst - Vehicle Data,permanent,Wokingham,2022-07-17,4.1,
Beauty Labs,United Kingdom,"  Work closely with decision makers to advocate and promote a data driven culture. Uncover insights in our data, reporting on user behaviour to drive product…",data analyst,DATA ANALYST,permanent,Remote in Cambridgeshire,2022-08-12,,
Jet2.com and Jet2holidays,United Kingdom,"  1-3 years of Business Analysis experience, ideally in a similar data-related role. The Business Analyst - Data will be expected to take responsibility and…",data analyst,Business Analyst - Data,permanent,Leeds,2022-07-17,3.4,
South Yorkshire Police,United Kingdom,"  The post holder will work as part of a team with other analysts, using data from a variety of sources to drive the development of data analytics and business…",data analyst,SYP - Data Intelligence Analyst (Permanent Post) - August 20...,undefined,Sheffield,2022-08-06,3.8,31425-36231
Mott MacDonald,United Kingdom,"  Strong technical background with expertise in data manipulation, data storage technologies and data mining. Comfortable interrogating and integrating data.",data analyst,Project Data Analyst,full-time,Glasgow,2022-07-26,3.9,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Understand the complete data lifecycle - from data creation and capture, to data processing, storage, and usage. Ensure data quality meets customer expectation.",data analyst,Data Quality Project Manager / Business Analyst (VP),permanent,London,2022-08-15,3.8,
Stein IAS,United Kingdom,"  Internally you will be responsible for advancing our data and measurement offering to be the best in B2B marketing, providing deep analysis of client data to…",data analyst,Data and Reporting Analyst,,Manchester,2022-08-05,,
"Fiserv, Inc.",United Kingdom,  Source missing data and work with data providers in delivering this data on a regular basis. Ability to visualise data and identify trends.,data analyst,Data Analyst,full-time,Basildon,2022-07-17,3.4,
Deloitte,United Kingdom,"  This role offers the opportunity to work in a challenging yet rewarding environment within QRS Services in Cardiff, utilising your analytical skills to ensure…",data analyst,"Analyst/Senior Analyst, Quality Risk and Security Services,...",permanent,Remote in Cardiff,2022-07-17,3.9,
Jarmany,United Kingdom,"  Front-end data visualisation development using tools such as Power BI, Qlik Sense, Tableau etc. Benefits: *Private Medical Insurance, Travel Insurance and Gym…",data analyst,Graduate Data Analyst - Spanish Speaker,permanent,Hybrid remote in London KT1,2022-07-17,,
Capsule CRM,United Kingdom,  Confident building models and analyzing data using a programming language such as R or Python. Experience with SQL (specifically MySQL and Snowflake) and data…,data analyst,Data Analyst,full-time,Remote in Manchester,2022-07-17,,
National Trust,United Kingdom,  We’d be happy to consider this role on either a full time or part time basis and would be looking for someone to undertake the role at least 4 days a week.,data analyst,Insight Analyst,undefined,Hybrid remote in Swindon,2022-08-15,3.8,35022
Harrison Holgate,United Kingdom,  Ideally you will have exposure and experience using: Ideally copyright understanding and exposure.,data analyst,Data Culture Analyst,undefined,London,2022-07-17,,28000
Ted Baker,United Kingdom,"  Highly analytical, comfortable reporting and manipulating large amounts of data. Knowledge of advanced data analysis/testing techniques e.g. predictive…",data analyst,Data Analyst,,London,2022-07-17,3.4,
ADLIB,United Kingdom,  Working closely with the team of scientists you’ll be tasked with the translation and processing of raw data with the goal of producing dynamic and insightful…,data analyst,Data Analyst,undefined,Remote in London+2 locations,2022-07-30,,35000-45000
Vida Homeloans,United Kingdom,"  In addition, the role holder will utilise modern technology and data to optimise user experiences – while working innovatively and collaboratively across both…",data analyst,Business Analyst,freelance,Remote,2022-08-09,,
Element Six,United Kingdom,"  The ability to analyse, model and interpret data. Performing further analysis to determine the meaning of the data. Experience in the manufacturing sector.",data analyst,Data Analyst - Manufacturing,full-time,Didcot OX11,2022-07-17,,
Saint-Gobain,United Kingdom,  Provide pricing support to our network of branches. Transfer customer pricing into the system. Help collect and process contract support from our external…,data analyst,Trainee Pricing Analyst,permanent,Hybrid remote in Coventry,2022-08-09,3.9,
Informatiq Consulting,United Kingdom,  Experience of data validation and data interpretation. Liaise with customers to understand requirements and help them with data interpretation.,data analyst,Data Analyst,undefined,Canterbury+3 locations,2022-07-17,,25000-30000
Multitask Personnel Ltd,United Kingdom,"  Processes data accurately and effectively. Checking data quality from site submissions. Communicate with deferent sites to resolve any errors, chase missing…",data analyst,Data analyst,undefined,Hybrid remote in Birmingham,2022-08-11,,25000
European Student Placement Agency (ESPA),United Kingdom,"  For all internships over 6 months, additional benefits will be paid.",data analyst,Data Analysis Internship,internship,Oxford,2022-07-17,,
Barclays,United Kingdom,  Actively supporting data lineage for end to end data flow across the Business. Broad knowledge of computing concepts and data.,data analyst,Data Management Analyst,permanent,Remote in Northampton NN4,2022-07-17,3.9,
Mondelēz International,United Kingdom,  Advanced data integration and visualization skills. Infuse data analysis with creative thinking to tell stories. Passion for understanding human behaviour.,data analyst,Strategic Insights Analyst,full-time,Uxbridge,2022-08-02,4.0,
LUSH Cosmetics,United Kingdom,"  BI, data analytics and reporting experience. Working with data and analytics teams to evaluate criteria to determine the impact. Day off for weekday birthdays.",data analyst,Lead Business Analyst,undefined,Remote,2022-08-16,4.0,55000-75000
Jet2.com and Jet2holidays,United Kingdom,"  Experience of working as a business analyst, ideally in an agile environment. To make all this happen we have a vast estate of digital products, data and…",data analyst,Business Analyst,permanent,Hybrid remote in Leeds,2022-08-10,3.4,
Mott MacDonald,United Kingdom,"  Ideally with an element of applied statistics and data analytics. You’ll work as part of a highly successful and innovative team, helping to advise our…",data analyst,Data Analyst - Engineering Assets,full-time,Birmingham,2022-07-23,3.9,
Data Idols,United Kingdom,  Within this role as a Senior Data Analyst you will building relationships with stakeholders to ensure the team are using data to drive business decisions.,data analyst,Senior Data Analyst,undefined,London,2022-08-04,,50000-60000
BES - Melksham,United Kingdom,"  We are currently looking to recruit a Data Analyst to work on a permanent assignment for our fun, friendly &amp; welcoming Chippenham (Wiltshire, SN15) based client…",data analyst,Data Analyst,undefined,Chippenham SN15,2022-08-03,,21996
Levi Strauss &amp; Co.,United Kingdom,"  Focus on leveraging the analysis, reporting and insight generation from data points to assist in growing sell-out across the landscape.",data analyst,Sales Insights &amp; Data Analyst,part-time,London,2022-07-17,3.9,
Deloitte,United Kingdom,  Data analysis of correlated information to detect and prevent data loss. This position supports the protection of critical assets of the Deloitte firm as part…,data analyst,"Insider Threat Analyst, Global, Enabling Functions, London",permanent,London,2022-07-17,3.9,
Oxford Nanopore Technologies,United Kingdom,  Experience in handling next-generation sequencing data and familiarity of existing bioinformatics tools for data analysis.,data analyst,"Data Analyst, Protein Sequencing",permanent,Oxford,2022-07-17,,
Moody's Investors Service,United Kingdom,"  Performs ad hoc data mapping projects when required. Delivers bank financial data solutions to clients, supporting the development and implementation of product…",data analyst,Financial Data Analyst,full-time,Manchester,2022-08-02,3.6,
"JPMorgan Chase Bank, N.A.",United Kingdom,  Perform data analysis (gap analysis and attribution analysis) tasks in line with Regulatory data consumption requirements. Some level of SQL database knowledge.,data analyst,Data Strategy Business Analyst- Associate,permanent,London,2022-08-08,3.8,
Dartmouth Partners,United Kingdom,  A data science/analytical skill-set with experience exploring large data sets and applying statistical techniques to investigate and interpret patterns.,data analyst,Aug 22 - Data Analyst (Execution Analytics),full-time,London,2022-08-05,,
Datasource,United Kingdom,  Analyse reports to identify any issues with data integrity and work with the stakeholders to assist with resolution of these issues.,data analyst,Data Analyst,undefined,Hybrid remote in Manchester+1 location,2022-07-17,,28000-40000
esure Group,United Kingdom,  You will join us as a Pricing Analyst in a permanent role with a view to progressing to Senior Analyst in roughly 3 years. Staff discount on our products.,data analyst,Graduate Pricing Analyst,permanent,Hybrid remote in Reigate RH2,2022-08-03,2.7,
Jacobs,United Kingdom,"  Ability to question or challenge various forms of data. Understanding of project controls, contracts and data protection legislation.",data analyst,Data Analyst - Lower Thames Crossing,part-time,London,2022-07-27,3.9,
Syngenta,United Kingdom,"  Liaise with internal/external Analytics teams such as data scientists, data engineers, visualization experts, data/solution architects, process experts, user…",data analyst,Corporate Analytics Business Analyst,permanent,Manchester,2022-08-14,4.1,
Monzo,United Kingdom,"  You have experience in data analytics, preferably in a fast moving tech company. Dbt and BigQuery SQL for our data modelling and warehousing.",data analyst,"Senior Data Analyst, Financial Health",permanent,Hybrid remote in London,2022-07-17,3.7,
GA Agency,United Kingdom,"  Extracting data from a wide variety of sources and transforming the data as needed, from Google &amp; Facebook API’s etc. 2+ years of Data Analysis experience.",data analyst,DATA ANALYST,,Hybrid remote in London,2022-08-10,,
Freshfields Bruckhaus Deringer LLP,United Kingdom,"  Data manipulation, data management and data visualisation skills, with a good understanding of Microsoft Excel;",data analyst,Data Analyst,full-time,Manchester,2022-08-02,4.0,
TUI,United Kingdom,"  Experience in using data monitoring, data dashboard tools and API querying tools. This includes business rule changes as well as maintaining data references to…",data analyst,Senior Data Analyst,permanent,Luton,2022-07-22,3.8,
The Smithers Group,United Kingdom,"  Manipulating and checking data in Excel. Graduate Market Analyst, based in Leatherhead, Surrey (hybrid schedule). Writing reports on market trends.",data analyst,Graduate Market Analyst,full-time,Hybrid remote in Leatherhead KT22,2022-07-17,,
Pertemps Network Group,United Kingdom,"  Using our Recruitment Management system and your skills in Excel, you will extract, manipulate and present the data in a user friendly and informative way to…",data analyst,Recruitment Data Analyst,undefined,Remote in Sheffield,2022-07-17,3.5,11.80
University of St Andrews,United Kingdom,"  The appointee will play a key role in the project and will be responsible for monitoring the operational status of the sensor systems, data download and…",data analyst,Acoustic Data Analyst,undefined,St. Andrews,2022-07-27,4.1,27924-31406
Yorkshire Housing Limited,United Kingdom,  Knowledge of core data governance and quality concepts. Previous experience compiling and delivering regulatory data returns. It would be a bonus if you had:,data analyst,Data Governance and Quality Analyst,undefined,Leeds LS10,2022-08-11,3.7,36239-36950
Lloyds Banking Group,United Kingdom,"  An ability to query, interrogate and analyse large data sets, finding patterns. Helping to educate business users how to use BI / data visualisation throughout…",data analyst,Business Intelligence Visualisation Specialist,undefined,London,2022-08-10,3.8,61176-76470
Charles Stanley,United Kingdom,"  Work with IT teams, business analysts and data analytics teams to understand data consumers’ needs and develop solutions. Understanding of Data Modelling tools.",data analyst,Data Analyst,full-time,London,2022-08-02,3.8,
Legal &amp; General Investment Management,United Kingdom,"  Being Responsible for pro-active communications to the department on data protection, data risk management, routine production and analysis of risk management…",data analyst,Data Protection Analyst,undefined,London,2022-07-17,,40000-55000
William Hill,United Kingdom,"  You’ll be working with internal data as well as 3rd parties data. Reporting into the Research lead, the data analyst role is to support the team with advanced…",data analyst,Research Data Analyst,full-time,Remote in London,2022-07-17,2.9,
e-Frontiers,United Kingdom,"  Work with product managers, designers, and a diverse data team to identify priorities. Work with a data engineering team to deliver an end to end revenue…",data analyst,Data Analyst – Outside IR35,,Remote in Greater London,2022-07-29,,
Companies House,United Kingdom,  You will be expected to lead a team of Data Analysts to ensure robust data architecture and data pipelines are in place so that relevant data sets are joined…,data analyst,Senior Operational Data Analyst,undefined,Cardiff CF14,2022-07-19,4.4,39816-45411
Avnet,United Kingdom,  Provides decision support through effective data analysis by gathering data and presenting it in a meaningful format.,data analyst,Junior MI Analyst,full-time,Leeds,2022-07-17,3.8,
The Advocate Group,United Kingdom,"  Manage and analyse complex data sets, as well as develop analytical tools to improve the understanding and management of our business based on e.g. internal…",data analyst,Data Analyst,undefined,Uxbridge,2022-07-21,,35000-40000
Public Health Wales NHS Trust,United Kingdom,"  The Analytical team is adopting data science approaches in order to improve the efficiency of its work, implementing reproducible analytical pipelines and…",data analyst,Public Health Intelligence Analyst,undefined,Carmarthen SA31,2022-08-10,3.7,25655-31534
