company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
BAE Systems Applied Intelligence,United Kingdom,"  Investigates corporate data requirements and applies data analysis, data modelling and quality assurance techniques, to establish, modify or maintain data…",data scientist,Data Scientist - Defence,full-time,Hybrid remote in London,2022-07-17,3.6,
Spotify,United Kingdom,"  Work closely with data scientists, user researchers, product managers, designers and engineers. Familiar with qualitative research methods, utilizing data from…",data scientist,"Data Scientist, Growth",permanent,Remote in London,2022-07-17,4.3,
Expedia Group,United Kingdom,"  Minimum of 5+ years’ experience of working with live data (data cleaning, data visualization and modeling) is required.",data scientist,Machine Learning Scientist - Marketplaces and Yield,full-time,London,2022-07-17,3.9,
KPMG,United Kingdom,"  Proficient with programming languages used by data scientists and in big data platforms, like Python, R, Scala. Type: Full Time or Part Time.",data scientist,Assistant Manager - Data Scientist (D grade),permanent,London,2022-07-17,3.9,
Sopra Steria,United Kingdom,  Good data story-teller that explains the data science to non-data scientists. Formulate a data science business strategy in conjunction with the data science…,data scientist,Data Scientist,undefined,Hemel Hempstead HP2,2022-07-17,3.5,45000
"JPMorgan Chase Bank, N.A.",United Kingdom,"  You will be a key member of a cross-functional team of data scientists, operations experts, engineers, designers and product managers to design, develop and…",data scientist,Applied AI/ML Engineer - Associate,permanent,London,2022-07-26,3.8,
Preqin,United Kingdom,  Collaborate with other data scientists and software engineers to ensure methodologies are sound and implementations follow best practices.,data scientist,ESG Data Scientist Lead,full-time,London SW1E,2022-08-05,,
Harnham,United Kingdom,  Apply ML techniques to alternative data sources to identify insightful investment opportunities. Build ML models focused on customer recommendation and consumer…,data scientist,Lead Data Scientist,undefined,London+2 locations,2022-07-17,4.6,85000-95000
Lubrizol,United Kingdom,  Collaborate and consult with data scientists and subject-area experts on statistics and data analytics problems. Data Scientist / Data Analytics Statistician.,data scientist,Data Scientist / Data Analytics Statistician,,Hazelwood DE56,2022-07-17,3.8,
Lubrizol Corporation,United Kingdom,  Collaborate and consult with data scientists and subject-area experts on statistics and data analytics problems. Data Scientist / Data Analytics Statistician.,data scientist,Data Scientist / Data Analytics Statistician,,Hazelwood DE56,2022-07-17,3.8,
Salt Recruitment,United Kingdom,  Join one of the UKs most recognizable retail brands as they continue to expand on their best-in-class data unit. Junior Data Scientist – Major UK Retailer.,data scientist,Junior Data Scientist – Major UK Retailer,undefined,Greater London,2022-07-17,3.3,35000-45000
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Experience with big-data technologies such as Spark. You will be a key member of a cross-functional team of data scientists, operations experts, engineers,…",data scientist,Applied AI/ML Engineer - Associate,permanent,London,2022-07-26,3.8,
Aviva,United Kingdom,"  You will have experience at each process within data science, problem definition, data acquisition &amp; wrangling, modelling, feature engineering and deployment.",data scientist,Data Scientist,undefined,Norwich,2022-07-17,3.8,25000-46000
Amazon Dev Centre(Scotland)Ltd,United Kingdom,  Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice (https://www.amazon.jobs/en…,data scientist,"Applied Scientist , Amazon Ads CP2",full-time,London+1 location,2022-07-21,3.5,
Inmarsat,United Kingdom,"  Providing ad-hoc data analysis. Expert level Python, including data analysis &amp; manipulation packages (e.g. Pandas, Numpy). Version control systems (e.g. Git).",data scientist,Senior Data Scientist,full-time,London,2022-07-27,3.9,
ManyPets (via Otta),United Kingdom,"  You've likely worked as a Data Scientist before, with hands-on experience of statistical data analysis, data visualisation and business storytelling.",data scientist,Data Scientist,,Remote in Birmingham+2 locations,2022-07-17,3.6,
Harnham,United Kingdom,"  Experience working with data visualisation tools for reporting/dashboarding e.g. Tableau or similar is ideal. UP TO £35,000 + BENEFITS.",data scientist,Data Analyst / Scientist,undefined,London,2022-08-04,4.6,30000-35000
ADLIB,United Kingdom,  Experience managing and mentoring junior data scientists/analysts. World-leading products used by millions across multiple industries. What you'll be doing.,data scientist,Data Scientist,undefined,Hybrid remote in Bristol+2 locations,2022-08-04,,54000-66000
MARS,United Kingdom,"  Technical expertise to apply data science techniques to wide ranging data structures including pet health, operational and consumer goods data.",data scientist,Senior Data Scientist,full-time,London W1D,2022-07-17,3.8,
GSK,United Kingdom,"  We are seeking a genomic data scientist with a track record of supporting innovative, high-quality research by managing and analyzing large volumes of genetic…",data scientist,"Investigator, Genomic Data Scientist",,Brentford TW8+1 location,2022-07-17,4.1,
Citi,United Kingdom,"  Ability to manipulate and analyze complex, large scale, high dimensional data from varying sources. Create, implement, and support quantitative models for the…",data scientist,Credit Quantitative Analyst/Data Scientist,full-time,London,2022-07-17,3.9,
Jaguar Land Rover,United Kingdom,  Machine learning models and data science. Work closely with external service providers and data engineering/architects from within the Regions and JLR to ensure…,data scientist,Senior Data Scientist,,Hybrid remote in Whitley Bay+1 location,2022-08-11,3.7,
Ashdown Group,United Kingdom,"  Transform data into information to deliver insights, identify trends, and discover gaps in knowledge or understanding.",data scientist,Graduate Data Scientist,undefined,West London,2022-07-17,4.6,28000
"JPMorgan Chase Bank, N.A.",United Kingdom,"We build machine learning applications that integrate with applications throughout the firm including the corporate functions, CIB and AWM. Our current focus…",data scientist,Machine Learning Engineer,permanent,Glasgow,2022-07-19,3.8,
incard,United Kingdom,"  Contributing to the development of the data science team; Identify, collect and develop in agile mode the data points and metrics that will be displayed on our…",data scientist,Senior Data Scientist,,Remote in London SE1,2022-07-17,,
University of Portsmouth,United Kingdom,  The project will automate the current data analysis services and develop new practices for data collection and management to integrate the platform into…,data scientist,1 - Machine Learning Developer - KTP Associate,undefined,Remote in Portsmouth,2022-08-16,4.2,33000
Harnham,United Kingdom,  Apply ML techniques to alternative data sources to identify insightful investment opportunities. Build ML models focused on customer recommendation and consumer…,data scientist,Lead Data Scientist,undefined,London+2 locations,2022-07-17,4.6,85000-95000
KPMG,United Kingdom,"  Demonstrable experience of complex data projects covering the full creation to consumption data lifecycle (data sourcing, management, quality, reporting &amp;…",data scientist,Manager - Data &amp; Analytics,permanent,London,2022-08-12,3.9,
Three,United Kingdom,"  Support Digital teams with their data, analysis and visualisation requirements that drive data led product development.",data scientist,Digital Data Scientist,,Reading,2022-07-17,3.6,
Amazon Dev Centre (London) Ltd,United Kingdom,"  Experience working effectively with science, data processing, and software engineering teams. Our ideal candidate is an experienced ML technology scientist who…",data scientist,"Machine Learning Scientist, Alexa AI Visual Intelligence - L...",full-time,London,2022-07-27,3.5,
Amazon Dev Centre(Scotland)Ltd,United Kingdom,  Strong computer science grounding in a broad range of algorithms and data-structures. You will design machine learning algorithms that scale to very large…,data scientist,"Applied Scientist - Personalization, Personalization",full-time,Edinburgh,2022-07-17,3.5,
Sainsburys,United Kingdom,"  Experience in a pricing, statistical or data analysis role, ideally in personal lines general insurance products. Experience in the financial services sector.",data scientist,Senior Pricing Data Scientist,part-time,Edinburgh,2022-07-17,3.6,
Lorien,United Kingdom,"  Great communication skills to explain modelling approach and outcomes to a variety of stakeholders, including senior management and peer data scientists.",data scientist,Data Scientist (Clustering &amp; Decision Trees),undefined,Remote in West London,2022-07-22,,710
Jet2.com and Jet2holidays,United Kingdom,"  Be passionate about working with data and solving problems. Our Data Science Executive will be a key part of the Data Science Team, executing the group data…",data scientist,Data Science Executive,permanent,Hybrid remote in Leeds,2022-07-17,3.4,
University of Leicester,United Kingdom,  In this role you will design and implement the underlying graph model for a knowledge graph and develop a web-based application to facilitate access to the…,data scientist,Data Scientist (Knowledge Transfer Partnership),undefined,Leicester LE1,2022-07-17,4.0,33000
UBS,United Kingdom,"  Experience in setting up supervised and unsupervised learning ML/NLP models including data cleaning, developing data pipelines (both structured and unstructured…",data scientist,"Data Scientist - AI, Data &amp; Analytics Center of Expertise",full-time,London,2022-07-27,3.8,
AWE,United Kingdom,  You will use the results of the experiments to support both our core product and our modelling programme to ensure the right data is gathered to progress the…,data scientist,Applied Scientist (Thermomechanical Effects Team),undefined,Reading,2022-08-11,3.3,38000-55000
Nexus Recruitment,United Kingdom,"  Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…",data scientist,Data Scientist - Manchester,undefined,Manchester,2022-07-17,,75000-85000
Consortia,United Kingdom,  Understand contributing data sources and implement robust transformation pipeline using DBT and Airflow. I am looking for a contract Data Scientist to lead the…,data scientist,Data Scientist,undefined,London,2022-07-17,,600
Joules Limited,United Kingdom,  Proven analytical experience in a rich data driven environment. Partner with stakeholders to build and manage data science applications.,data scientist,Lead Data Scientist,permanent,Market Harborough LE16,2022-07-17,4.0,
Evi Technologies Limited,United Kingdom,"  Participate and lead the design, development, evaluation, deployment and updating of data-driven models for text-to-speech applications.",data scientist,"Applied Scientist - Deep Learning, Alexa TTS",full-time,London,2022-07-28,3.5,
RTI International,United Kingdom,  Experience in designing data collection forms and observational studies. Understanding of data analysis related to health outcomes research.,data scientist,"Research Associate: Real-World Data (Manchester, UK or remot...",graduate,Manchester,2022-08-06,3.6,
Wejo,United Kingdom,"  Review new external data sets and open data sources to understand potential usage. Once the prepared data is in place, you will then utilise and apply the…",data scientist,Data Scientist,,Remote in Manchester M2,2022-07-17,3.4,
Harnham,United Kingdom,  Analyse marketing data and improve marketing strategies to improve customer conversion. Analyse customer data to understand what causes customers to churn and…,data scientist,Data Scientist - Sports,undefined,London,2022-07-17,4.6,50000-60000
Aubay,United Kingdom,  Good software and data engineering capabilities. At least 2 years experience on data science projects. Contributing to the development of the desktop version of…,data scientist,Data Scientist/Python Developer,permanent,Temporarily Remote in Waterloo,2022-08-02,,
Deep Planet,United Kingdom,"  The post holder will be developing ML algorithms (with a strong focus on deep learning) for satellite imagery, such as semantic segmentation and multi-modal ML…",data scientist,Machine Learning Scientist,,Remote in Oxford,2022-07-17,,
DCS Credit Management Recruitment and Training DCS...,United Kingdom,"  Collate, manipulate, and analyse data to help drive customer campaigns. Experience in working in a Collections/ Finance department or with credit risk bureau…",data scientist,Data Analyst / Date Scientist / Data Mining SAS / SQL – Nati...,undefined,Remote in Blackpool,2022-07-17,,25000-85000
University of Edinburgh,United Kingdom,  Experience of writing data analysis plans and preparing data output for publication. Experience of presenting data analysis results to non-statisticians using…,data scientist,Biostatistician / Epidemiologist / Health Data Scientist,full-time,Edinburgh EH8,2022-07-17,4.1,
Imperial College London,United Kingdom,"  The Centre’s activities are centred on principles of collaborative design across the social, natural, engineering, data, medical and neuropsychological sciences…",data scientist,Advanced Research Fellow - Data Scientist,undefined,South Kensington,2022-07-26,4.2,58252-68987
KPMG,United Kingdom,"  Managing a team of 5-10 data engineers &amp; scientists, this will involve both project and people management. Manage the delivery of data science solutions through…",data scientist,Lead Data Scientist - FS Analytics,permanent,London,2022-07-21,3.9,
GCS Recruitment Specialists Ltd,United Kingdom,  Data Engineering experience on the cloud infrastructure - experience building data pipelines for processing live data feeds; familiarity with GCP.,data scientist,Data Scientist,undefined,Hybrid remote in London+1 location,2022-08-09,5.0,50000-60000
Red Sift,United Kingdom,"  Developing bespoke interactive visualisation tools to help improve understanding of underlying data. Degree in machine learning, data science, AI or related…",data scientist,Data Scientist,,Remote in London W1F,2022-07-17,,
Sopra Steria,United Kingdom,  Good data story-teller that explains the data science to non-data scientists. Formulate a data science business strategy in conjunction with the data science…,data scientist,Data Scientist,undefined,Hemel Hempstead HP2,2022-07-17,3.5,45000
Giffgaff,United Kingdom,  Support internal stakeholders with troubleshooting and facilitate their integration of data-powered products. Leverage your experience and skills to assist your…,data scientist,Machine Learning Engineer Data Science,,Uxbridge UB8,2022-08-13,3.3,
Deliveroo,United Kingdom,"  Previous commercial use of other data mining/statistical languages (Python, R) is highly preferred. Data Scientists at Deliveroo report into our data science…",data scientist,Senior Data Scientist - Marketing Science,,London,2022-08-11,3.3,
AWS EMEA SARL (UK Branch),United Kingdom,"  Experience working effectively with research science, data engineering, and software engineering teams. PhD in Computer Science, AI, Mathematics, or Statistics…",data scientist,Machine Learning (Applied) Scientist,full-time,London,2022-07-17,3.5,
UBS,United Kingdom,  Hands-on experience with big data analytics and working with unstructured data – it is vital that the candidate can demonstrate their approach to analyzing and…,data scientist,Data &amp; Analytics Specialist,full-time,London,2022-07-17,3.8,
Canonical - Jobs,United Kingdom,"  Ability to condense heterogeneous data into understandable forms. Experience with open source data platform software, from ingestion to visualization.",data scientist,"Data Scientist, Commercial Systems",,Remote in Manchester+3 locations,2022-08-09,3.5,
Amazon Dev Centre (London) Ltd,United Kingdom,"  Excellent verbal and written communication skills with the ability to effectively advocate technical solutions to research scientists, engineering teams and…",data scientist,"Applied Scientist, Contextual Ads",full-time,London,2022-07-17,3.5,
Oxford Nanopore Technologies,United Kingdom,  Experience of using the Linux operating system and python based data analysis is highly desirable. This role will require handling complex data and the adoption…,data scientist,Research Scientist -Data analysis,permanent,Oxfordshire,2022-07-17,,
Amazon Business EU SARL (UK),United Kingdom,"  PhD in Computer Science, Applied Mathematics, or Statistics. Deep knowledge of machine learning fundamentals. Strong coding skills in Python.",data scientist,"Applied Scientist, yHat",full-time,London,2022-07-17,3.5,
Amazon Dev Centre (London) Ltd,United Kingdom,  Experience in data science and quantitative research. Postdoctoral Scientists will work at the intersection of ML and systems to solve practical data driven…,data scientist,"Postdoctoral Scientist - Machine Learning, [UK]",full-time,London,2022-07-17,3.5,
National Physical Laboratory,United Kingdom,"  We are now seeking postdoctoral scientists to develop computational methods for data analysis, data visualisation, high-speed computational methods for large…",data scientist,Computational Scientist/ Data analyst - Mass Spectrometry Im...,permanent,Hybrid remote in Teddington,2022-07-28,3.6,
Amazon Online UK Limited,United Kingdom,"  Be immersed in Sponsored Display's auction data: candidate ads, objectives, bids and outcomes. You'll be part of a team of scientists and engineers, building…",data scientist,"Applied Scientist, Sponsored Display",full-time,London,2022-08-12,3.5,
BAE Systems Applied Intelligence,United Kingdom,  HBase / Elasticsearch databases (used to store entity data). Spark / PySpark (all data analysis is on a Spark cluster). Data formats such as Parquet and Avro.,data scientist,Analytics Data Scientist,part-time,Hybrid remote in Guildford,2022-07-17,3.6,
Digital Waffle,United Kingdom,"  Track record in delivering data-oriented solutions (particularly those using Hadoop) including data warehousing, operational insight, data management or…",data scientist,Principle Data Analytics Consultant,undefined,Remote in London,2022-07-21,,90000-155000
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Relevant years of experience in roles within data analytics and reporting, asset management preferred. BA / BS degree or above - major/minor in data science,…",data scientist,Marketing Analytics Associate,permanent,London,2022-08-06,3.8,
Funding Circle UK,United Kingdom,  This role will primarily sit on the existing borrower side of the team but there may be times investor projects are also undertaken.,data scientist,Lead Data Scientist,full-time,London EC4V,2022-07-17,3.5,
InterQuest,United Kingdom,"  Experienced in the use of one or more current analytical / big data technologies such as Azure (Machine Learning, Stream Analytics, Data Factories etc), Python …",data scientist,Data Scientist,undefined,Derby,2022-07-28,,38000
Rockstar Games UK,United Kingdom,"  Partner with data analysts, data engineers, data scientists, and stakeholders to better understand requirements, find bottlenecks, and implement resolutions.",data scientist,"Senior Data Scientist, Machine Learning",permanent,Hybrid remote in London,2022-07-17,,
Consortia,United Kingdom,"  You will hit the ground running in a successful Data Science function, supported with the infrastructure and resources to produce the best solutions.",data scientist,Lead Data Scientist,undefined,London,2022-07-17,,75000
Evi Technologies Limited,United Kingdom,"  Participate in the design, development, evaluation, deployment and updating of data-driven models for text-to-speech and digital vocal arts applications.",data scientist,Applied Scientist,full-time,Cambridgeshire+1 location,2022-07-17,3.5,
Bangura Solutions,United Kingdom,"  Turns complex data into compelling, clear and actionable stories. Shares data communication skills with the team and across government.",data scientist,SENIOR DATA SCIENTIST,,Newcastle upon Tyne+1 location,2022-07-17,,
University of London,United Kingdom,  Mathematics and statistics for data science. We are looking for enthusiastic individuals to act as Online Tutors. Social networks and graph analysis.,data scientist,MSc Data Science Online Tutor,undefined,Remote in London,2022-07-20,4.0,1292
Bumble,United Kingdom,"  Collaborate with internal business stakeholders, data scientists and engineers in order to identify improvement opportunities from an AI perspective.",data scientist,Senior Data Scientist,full-time,London,2022-07-17,,
Harnham,United Kingdom,"  Push the boundaries of what can be achieved through Data Science and Machine Learning Engineering, working on interesting projects solving complex problems.",data scientist,NLP Data Scientist,undefined,London,2022-08-01,4.6,60000-90000
Shift F5,United Kingdom,  * Expert use of database and data analysis tools. * Process large amounts of data and manage its flow throughout the business.,data scientist,Data Scientist,permanent,Cambridge,2022-07-17,,
S&amp;P Global,United Kingdom,"  Develop models, algorithms and data pipelines that leverage wealth of S&amp;P Global data to provide actionable insights to clients.",data scientist,Lead Data Scientist,full-time,London,2022-07-17,3.9,
Monzo,United Kingdom,  Be a key leader in building a discipline of exceptional data scientists working on making Monzo world class at tackling Data problems.,data scientist,Director of Data Science,part-time,Remote in London,2022-07-17,3.7,
Novo Nordisk,United Kingdom,"  Experience with biological data including genetic, transcriptomic, and other functional-genomic data (highly valued). Some travel is expected in the role.",data scientist,Specialist AI And Machine Learning,,Oxford,2022-07-23,4.1,
Hasbro,United Kingdom,  Familiarity with data infrastructure and data management technologies. You turn mounds of data into gold. You will derive actionable business insights from data…,data scientist,Senior Data Scientist,,Uxbridge,2022-07-17,4.1,
NCR,United Kingdom,  Experience using Python or R to manipulate data and implement data science solutions. As a Data Scientist / Senior Data Scientist you will design and build data…,data scientist,Data Scientist,full-time,England,2022-07-17,3.5,
Blue Pelican,United Kingdom,  Helping to establish an in-house capability for data and insight which informs marketing decision making. Looking to improve cross channel measurement and help…,data scientist,Data Scientist,undefined,London,2022-08-06,3.3,45000-60000
WorkNest Clients,United Kingdom,"  You will use your analytical skills and expertise to lead the team in delivering projects involving advanced data analysis and careful reporting of data, this…",data scientist,Data Scientist: Head of Knowledge and Research- National You...,undefined,Remote,2022-07-30,,50000-55000
The Economist Newspaper Limited,United Kingdom,"  Experience in creating statistical- and preferably economic - models, data exploration, data visualisation and data mining.",data scientist,Lead Data Scientist,,London E14,2022-07-17,4.3,
Evi Technologies Limited,United Kingdom,  Knowledge and experience in machine learning and data science. As a applied scientist you will bring academic and/or industrial practical experience of solving…,data scientist,"Applied Scientist, Ring",full-time,Cambridgeshire,2022-07-17,3.5,
Wejo,United Kingdom,"  Experience working with geospatial data. Experience managing data ingestion and processing operations. Working with a rich, highly granular dataset of driver…",data scientist,Data Analytics Engineer,,Remote in Manchester M2,2022-07-21,3.4,
Department for Work and Pensions,United Kingdom,  The Security Data Science team has cross-cutting expertise across multiple disciplines; day-to-day skills used within the team include those of a data scientist…,data scientist,Head of Security Data Science,undefined,Hybrid remote in Newcastle upon Tyne,2022-08-11,3.7,66860-95341
Boston Consulting Group,United Kingdom,  Text mining and unstructured data analytics. The individual will work with AI CoE &amp; data tribe leadership to drive execution of data science use cases which…,data scientist,"Data Scientist, AI CoE",,London,2022-07-17,4.2,
Marks &amp; Spencer,United Kingdom,  You will collaborate closely with colleagues within the Food Data Science team as well as the Supply Chain FOA team and the Data Engineering and Data Quality…,data scientist,Senior Data Scientist,permanent,London,2022-08-09,3.8,
Körber Supply Chain UK Ltd.,United Kingdom,  Own launch activities regarding our data science strategy and portfolio. The right candidate will be responsible for defining and driving our strategy for…,data scientist,Vice President Data Science,full-time,Remote in Blackpool,2022-07-17,,
GCS Recruitment Specialists Ltd,United Kingdom,  The selected candidate needs to have proven experience working within Automation and Python environment.,data scientist,Data Scientist/Python,contract,West Yorkshire,2022-08-09,5.0,
VanHack,United Kingdom,"  Solid experience with data structures or algorithms. Experience in one or more of the following areas: machine learning, recommendation systems, data mining or…",data scientist,Machine Learning Engineer (Recommendation Systems),undefined,London,2022-08-04,,100000
Ovo Energy Limited,United Kingdom,"  You will join a specialist team of data scientists, collectively responsible for demand forecasting, forward curves and risk analysis on OVO’s traded position.",data scientist,Senior Data Scientist - Trading,,Bristol,2022-07-17,3.5,
Syngenta,United Kingdom,  MSc/PhD (or equivalent experience) in natural sciences with focus on analysis of data and data integration. Enthusiasm for visual analytics and data science.,data scientist,Bioscience Data Scientist,permanent,Bracknell,2022-07-17,4.1,
Harnham,United Kingdom,"  They're looking for an experienced lead/principal data scientist with proven experience managing or leading teams, to work alongside their established…",data scientist,Principal Data Scientist,undefined,London,2022-07-17,4.6,100000-120000
TÜV SÜD,United Kingdom,  Experience with data processing tools. Builds predictive models based on both historical data and streaming (real-time) data to derive insight for our clients.,data scientist,Data Scientists x 2,permanent,Remote,2022-07-17,3.6,
Tetra Pak,United Kingdom,  We are embarking on a major transformation to become more data-driven and we are looking for an enthusiastic individual with 5 to 6 years of industry experience…,data scientist,Senior Data Scientist,,Windsor,2022-07-17,4.2,
Uniper,United Kingdom,  Write routines to pre-process data so optimal results can be delivered by selected methods. The role will focus on data science and modelling algorithm…,data scientist,Junior Data Science and Modelling Engineer,undefined,Hybrid remote in Ratcliffe on Soar,2022-07-17,,30000-35750
Improbable,United Kingdom,  Contributing to capturing metadata on our modelling and data assets to facilitate automated presentation of model functioning and reliability.,data scientist,"Applied Scientist, Modelling &amp; Decision Science, Defence",permanent,London,2022-07-17,,
University of Oxford,United Kingdom,"  You will be educated to degree level, or have equivalent experience, possess expertise in administration within a higher education institution or complex…",data scientist,CDT Administrator in Oxford Health Data Science,,Oxford,2022-07-27,4.3,
Amazon Dev Centre (London) Ltd,United Kingdom,"  Experience implementing algorithms, tailored to particular business needs and tested on large data sets. You consistently bring strong, data-driven business and…",data scientist,"Applied Scientist, Anomaly Detection &amp; Insights",full-time,London,2022-07-17,3.5,
Clearstate Pte. Ltd,United Kingdom,"  Experience in creating statistical- and preferably economic - models, data exploration, data visualisation and data mining.",data scientist,Lead Data Scientist,,London,2022-07-17,,
Harnham US,United Kingdom,  You will work across a vast array of complex projects and problems within applied data science and machine learning within a growing and talented team.,data scientist,Senior Data Scientist,undefined,London,2022-07-17,4.6,55000-75000
Evi Technologies Limited,United Kingdom,"  Experience working effectively with science, data processing, and software engineering teams. Our ideal candidate is an experienced ML technology scientist who…",data scientist,"Machine Learning Scientist, Alexa AI Knowledge - London",full-time,London,2022-07-17,3.5,
Gentrian,United Kingdom,"  As a data scientist, you will need to: Recruit, train and lead a team of data scientists. Assess the effectiveness of data sources and data-gathering techniques…",data scientist,Data Scientist – Aerospace and Defence,full-time,London,2022-07-17,,
Octopus Energy,United Kingdom,"  Experience analysing large volumes of data. Experience deriving insights from data in a curious, observation-driven manner.",data scientist,Commercial Modelling Data Scientist,full-time,Hybrid remote in Manchester,2022-07-17,4.2,
European Student Placement Agency (ESPA),United Kingdom,"  Mentored throughout, you will join the talented team of R&amp;D scientists and engineers to carry out data analysis, visualization and reporting related to the…",data scientist,Data Science Internship,internship,Cambridge,2022-07-17,,
Betway Group,United Kingdom,"  The entire team are encouraged to have a working knowledge of all steps needed to deliver projects end to end including data engineering, architectural…",data scientist,Data Scientist,full-time,North London,2022-07-17,2.7,
Hastings Direct,United Kingdom,"  Identifying, analysing and monetising new data sources. Identifying, evaluating and implementing new sources of data to improve our models, as well as wringing…",data scientist,Senior Data Scientist - Claims Analytics,full-time,London,2022-07-17,3.4,
WTW,United Kingdom,"  Key to this work is an understanding of the physical impacts of climate change, familiarity with geospatial analysis, data science and analytics and the…",data scientist,2022 Climate and Resilience Hub Internship - Climate Analyti...,internship,London,2022-07-21,,
Monzo,United Kingdom,"  We have a strong culture of data-driven decision making across the whole company - and want to embed this into Monzo Flex, using powerful, real-time analytics…",data scientist,"Senior Data Scientist, Monzo Flex",part-time,Remote in London,2022-07-17,3.7,
Reverse SpA,United Kingdom,"  Deep knowledge of statistics, data elaboration, data science, simulation techniques, machine and deep learning. Experience in ML/AI (clustering, ANN).",data scientist,DATA SCIENTIST,permanent,Chippenham,2022-07-17,,
Aubay,United Kingdom,  Solid statistics and data science background. Experience in leading complex data science projects or products. Data Science (Experienced: 5+ years).,data scientist,"Data Scientist (Machine Learning, Decarbonisation, and Elect...",permanent,Temporarily Remote in Waterloo,2022-07-17,,
Spotify,United Kingdom,"  Experience of mentorship of other data scientists. Extensive experience working with large scale datasets and using data engineering best practices (e.g. CI/CD,…",data scientist,"Staff Data Scientist, Freemium Product Insights",permanent,Remote in London,2022-07-17,4.3,
Brickendon Consulting,United Kingdom,"  Experience on market data management, data cleansing and sourcing. Controls, statistical techniques and data cleansing. £ Competitive (based on experience).",data scientist,Market Data Scientist – IBOR Transition,,Hybrid remote in London,2022-07-19,,
"JPMorgan Chase Bank, N.A.",United Kingdom,  Experience with big data and scalable model training. Experience with A/B experimentation and data/metric-driven product development.,data scientist,Machine Learning Scientist - NLP &amp; Recommender Systems - Ass...,permanent,London,2022-07-27,3.8,
Evi Technologies Limited,United Kingdom,"  Participate in the design, development, evaluation, deployment and updating of data-driven models for text-to-speech applications.",data scientist,"Applied Scientist, Amazon TTS",full-time,Cambridgeshire,2022-07-17,3.5,
Oxford Instruments Plc,United Kingdom,  Experience of managing lab data. General - Desirable Experience of developing data pipelines and managing data generation and ingestion to a database.,data scientist,Senior Data Scientist (Research),,Bristol,2022-07-17,3.4,
Paramount Recruitment Ltd,United Kingdom,"  Knowledge of statistics (ideally bio-statistics), data clustering techniques and graph analysis. Delving into new and existing datasets to explain and explore…",data scientist,Data Scientist,permanent,Oxford,2022-07-29,,
TikTok,United Kingdom,"  Solid experience with data structures or algorithms. Experience in one or more of the following areas: machine learning, recommendation systems, data mining or…",data scientist,"Machine Learning Engineer, Recommendation - TikTok",,London,2022-07-17,3.3,
Visa,United Kingdom,"  Identify trends in our client work to inform Visa’s data product development path. Execute on the analytical plan with appropriate statistical techniques,…",data scientist,Senior Data Scientist,full-time,Hybrid remote in London,2022-07-30,3.9,
Amazon Dev Centre (London) Ltd,United Kingdom,"  Amazon's Simple Storage Service (S3) offers industry-leading scalability, data availability, security, and performance.",data scientist,"Principal Applied Scientist, S3-ARG",full-time,London,2022-07-17,3.5,
TikTok,United Kingdom,"  Well understanding of data structures and algorithms; Develop highly-scalable classifiers, tools, models and algorithms leveraging cutting-edge machine learning…",data scientist,Machine Learning Engineer,,London,2022-07-17,3.3,
Amazon EU SARL (UK Branch),United Kingdom,  Communication and data presentation skills. Strong communication and data presentation skills. Interested in modeling and understanding customer behavior…,data scientist,"Applied Scientist, Amazon Prime EU",full-time,London,2022-07-17,3.5,
"JPMorgan Chase Bank, N.A.",United Kingdom,  Experience with big data technologies such as Spark and Hadoop. Research and analyze data sets using a variety of statistical and machine learning techniques.,data scientist,Applied AI / ML Lead - Vice President - AI for Digital &amp; Pla...,permanent,London,2022-07-31,3.8,
Head Office,United Kingdom,  Strong experience with applied statistics and standard data science techniques. Significant work experience in a data science and/or ML engineering role.,data scientist,"Insight Manager, Data Science",undefined,London SW1E,2022-08-13,,54400-100000
Watchfinder,United Kingdom,"  Excellent data cleaning and transformation skills, along with knowledge of extracting data from SQL databases. Experience of predictive modelling/forecasting.",data scientist,Data Scientist,,West Malling,2022-07-17,3.3,
Attest,United Kingdom,  We utilise a number of techniques under the umbrella of data science and machine learning. You have experience developing and delivering production-ready data…,data scientist,Senior Data Scientist,,London,2022-07-17,,
Ascential,United Kingdom,  Partner with central data science team on incorporating new data science methods included but not. Effectively partner and work closely with a data engineer for…,data scientist,Data Scientist,full-time,London,2022-07-17,3.2,
First Central,United Kingdom,  Data Engineering: Support the design and implementation of data models in databases and data lakes. Data Engineering: Develop low to mid complexity data…,data scientist,Data and Analytics Apprentice,undefined,Haywards Heath,2022-07-17,4.5,18000
University of Birmingham,United Kingdom,  Develop and deliver teaching materials in the area of health data science to postgraduates and CPD students so that the programme’s objectives are met.,data scientist,Teaching Fellow (Data Science) - School of Computer Science...,undefined,Birmingham,2022-08-16,4.0,32348
Michael Page,United Kingdom,  Collaborate and consult with data scientists and subject-area experts on statistics and data analytics problems. Highly skilled in R or Python.,data scientist,Data Scientist / Statistician - Derby,undefined,Hybrid remote in Derby,2022-07-22,3.5,60000
