company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
EM-ONE Energy Solutions,Canada,Developing marketing materials working with internal and external resources. Metrics-driven marketing mind with an eye for creativity.,marketing specialist,Marketing Communications Specialist,full-time,"Toronto, ON",2022-07-17,,
AP Immigration &amp; Employment Services LTD.,Canada,"Answer written and oral inquiries. Assist in the preparation of brochures, reports, newsletters and other material.",marketing specialist,marketing specialist - advertising,undefined,"Surrey, BC",2022-07-17,,29.50-31.50
Trimble,Canada,Document their buying journey and use that insight to drive improvements through our sales and marketing channels. BS/BA Degree in Business or Marketing.,marketing specialist,Product Marketing Specialist,full-time,"Vancouver, BC",2022-07-17,3.7,
Pacific Cove Properties,Canada,"Digital advertising and email marketing pro. Maintaining, monitoring and updating invoices to marketing budgets. Communicating all feedback to creative team.",marketing specialist,Sales and Marketing Specialist,full-time,"Vancouver, BC",2022-07-17,3.7,
Adamas International,Canada,"Advise clients on advertising or sales promotion strategies. Assist in the preparation of brochures, reports, newsletters and other material.",marketing specialist,marketing specialist - advertising,undefined,"Remote in Brampton, ON",2022-07-17,,15-20
KS LUX INTERTRADING INC.,Canada,"  Advise clients on advertising or sales promotion strategies. Assist in the preparation of brochures, reports, newsletters and other material.",marketing specialist,marketing specialist - advertising,undefined,"Toronto, ON",2022-07-17,,31.50
O-Two Medical Technologies,Canada,"  Collect market information, understand user needs, and inform sales and marketing. We serve markets such as Hospitals, Aesthetic clinics, EMS, Fire Departments,…",marketing specialist,Clinical Specialist,full-time,"Brampton, ON",2022-07-17,2.7,
YETI,Canada,"  You should have relevant media planning and/or buying experience and a proven track record of building strong working relationships with internal teams, as well…",marketing specialist,Media Specialist,,"Markham, ON",2022-07-17,,
MONLOVE Productions,Canada,  Ensure a cost efficient marketing plan. 2+ years' experience in a marketing role. Creating marketing strategies around milestone releases and dates.,marketing specialist,MARKETING SPECIALIST,,"Montréal, QC",2022-07-17,,
IMAX,Canada,"  You will create internal and external communications and public relations. You will collaborate to support narrative research and development, media planning…",marketing specialist,Corporate Communications Specialist,full-time,"Mississauga, ON",2022-08-13,3.8,
Groupe Dynamite Inc.,Canada,  The Marketing team is looking for Marketing Content Specialist to be responsible bringing the Brand’s English voice to life across all channels.,marketing specialist,Marketing Content Specialist,full-time,"Mont-royal, QC",2022-07-17,3.5,
Mark Anthony Group Inc.,Canada,  Bachelor’s degree or diploma in marketing desired. Ensure our marketing meets &amp; maintains regulatory / compliance standards.,marketing specialist,Email Marketing Specialist- 12 month contract,full-time,"West Kelowna, BC",2022-07-21,3.9,
Compassion Canada,Canada,"  Develop written content to support various marketing needs that align with strategic goals, including but not limited to, marketing campaigns, digital and print…",marketing specialist,Content Specialist (contract),full-time,"Remote in London, ON",2022-07-27,4.7,
TD SYNNEX,Canada,"  Negotiate and source suppliers for various marketing activities. Communicate initiatives to sales, products and marketing teams. Proficient in MS Office Suite.",marketing specialist,Marketing Specialist,full-time,"Hybrid remote in Toronto, ON",2022-08-12,,
Eautopia Biological Technology Inc,Canada,  Act as spokesperson for an organization. Advise clients on advertising or sales promotion strategies. Co-ordinate special publicity events and promotions.,marketing specialist,marketing specialist - advertising,undefined,"Winnipeg, MB",2022-07-17,,27
University of Saskatchewan,Canada,"  Education: An undergraduate degree in communications, marketing, journalism, public relations or a related discipline. Full Time Equivalent (FTE): .5.",marketing specialist,Communications Specialist,undefined,"Saskatoon, SK",2022-07-28,4.2,49301-77033
University of Saskatchewan,Canada,"  Coursework or a major in marketing, communications or English would be considered an asset. Collaborate with the TLSE Service Team to design and develop Career…",marketing specialist,Event and Communications Specialist,undefined,"Saskatoon, SK",2022-08-16,4.2,49301-77033
Stantec,Canada,"  Minimum of 2-3 years of experience in a marketing role. Post-secondary degree or diploma in marketing, business administration, or related area.",marketing specialist,"Information Specialist, Marketing",full-time,"Edmonton, AB",2022-07-17,3.7,
Quarry,Canada,"  Minimum 2 years experience implementing marketing technology solutions, preferably in a B2B marketing environment.",marketing specialist,Marketing Technology Specialist,,"St. Jacobs, ON",2022-07-17,,
Watson Black Limited,Canada,  This is a pre-sales marketing position and a perfect fit for those seeking a work/life balance with a weekly workload of about 10-15 hours per week.,marketing specialist,Business Development Specialist-remote/part-time,undefined,"Remote in Calgary, AB+1 location",2022-08-09,,20-30
Buy Box Experts,Canada,"  Buy Box Experts is a premier Amazon marketing agency, supporting brand executives as they seek to CONTROL and GROW their Amazon channel businesses (in the US…",marketing specialist,Amazon Account Specialist - Remote,full-time,"Remote in National Capital Region, ON",2022-07-17,,
SnapTravel,Canada,"  Someone who likes keeping up to date on the latest digital marketing trends. Work with the rest of the marketing team to design, develop, and deploy your email…",marketing specialist,"Senior Retention Marketing Specialist, Ecommerce (Remote)",full-time,"Remote in Toronto, ON+2 locations",2022-07-17,,
Alberta Motor Association,Canada,  Previous marketing experience would be an asset. You have a university degree or post-secondary diploma in a related field such as computer science or marketing…,marketing specialist,"Optimization Specialist, Digital Marketing",full-time,"Vancouver, BC+2 locations",2022-07-17,3.5,
Kanset Services Inc.,Canada,  Act as spokesperson for an organization. Advise clients on advertising or sales promotion strategies. Answer written and oral inquiries.,marketing specialist,marketing specialist - advertising,undefined,"North York, ON",2022-07-17,,30.50
Circle Community Landtrust,Canada,"  The Digital and Storytelling Specialist will lead Circle LandTrust’s social media management, as well as play a key role in marketing, brand strategy, and…",marketing specialist,Digital &amp; Storytelling Specialist,undefined,"Remote in Toronto, ON",2022-08-06,,45000-50000
StackAdapt,Canada,"  1-3 years of experience in marketing, product marketing or sales enablement roles with proven results. A strong grasp of current marketing strategies and best…",marketing specialist,Product Marketing Specialist,full-time,Canada,2022-07-22,4.5,
Ubisoft,Canada,"  From animation programming to data management, the communities you’ll guide will be wide-ranging but always relevant.",marketing specialist,Community Management Specialist – Technology Group,full-time,"Montréal, QC",2022-07-20,3.8,
Marsh,Canada,"  You will work closely with Affinity Marketing, sales and the business divisions to support and execute marketing automation (Marketing Cloud/ExactTarget) for…",marketing specialist,Digital Marketing Specialist,full-time,"Toronto, ON",2022-07-17,3.7,
Osler,Canada,"  Strong understanding of email marketing and marketing automation. The position requires a university degree or equivalent work experience in web publishing,…",marketing specialist,Senior Digital Marketing Specialist,,"Remote in Toronto, ON",2022-07-17,3.9,
Flowfinity Wireless,Canada,  Assist with B2B marketing campaign planning and execution. Assist in maintaining and optimizing marketing automation campaigns.,marketing specialist,Marketing Communications Specialist,full-time,"Hybrid remote in Vancouver, BC",2022-07-17,,
Rogers Communications,Canada,"  Through building rapport with our customers, providing excellent customer service and sales experience, , the Client Account Specialist maximizes the potential…",marketing specialist,Client Account Specialist,full-time,"Brampton, ON+6 locations",2022-08-11,3.7,
Ainsworth,Canada,"  Knowledge of marketing and public relations principles. Reporting to the VP of HR, this role will help in the development and delivery of employee communication…",marketing specialist,Communications Specialist (Contract),,"Toronto, ON",2022-07-26,3.6,
University of Waterloo,Canada,"  Work with marketing team to update and develop new content for Velocity (Campus and Incubator) print and digital communications including reports, brochures,…",marketing specialist,Communications Engagement Specialist,full-time,"Waterloo, ON",2022-08-11,4.4,
ABB,Canada,"  The ideal candidate will be able to develop, lead and execute integrated marketing campaigns. Education in marketing, communications or other related field and…",marketing specialist,Marketing Specialist,full-time,"Saint-Jean-sur-Richelieu, QC",2022-07-17,3.9,
iWeb Inc.,Canada,  Experience managing a marketing budget. Develops and executes marketing campaigns that support revenue generation functions.,marketing specialist,Marketing Specialist,,"Hybrid remote in Montréal, QC",2022-07-17,,
SecurU,Canada,"  We are looking for an experienced marketing specialist to run our Email,Social Media, SEO, Content, and PPC marketing platforms, in addition to managing a…",marketing specialist,Marketing Specialist,,"Puslinch, ON",2022-07-17,,
Staples Canada,Canada,"  Under the direction of the Manager eCommerce Operations, this position is responsible for owning the online product content experience.",marketing specialist,Product Content Specialist,full-time,"Hybrid remote in Richmond Hill, ON",2022-08-06,3.4,
Cargill,Canada,"  The Grain Advisory Services Marketing Specialist, will help sell our portfolio of technical and nontechnical products, services and solutions directly to…",marketing specialist,Grain Advisory Services Marketing Specialist,,"Clavet, SK",2022-07-17,3.8,
Borrowell,Canada,  Experience in managing paid marketing campaigns preferred. Proactively identify industry and consumer trends or development that could impact marketing…,marketing specialist,Product Marketing Specialist,full-time,"Toronto, ON+1 location",2022-07-26,,
Cogeco Connexion Inc,Canada,  The relationship marketing specialist will manage project timelines and also be the lead for campaign post-mortems.,marketing specialist,Relationship marketing specialist (CRM),full-time,"Montréal, QC",2022-07-17,3.7,
Circle K,Canada,"  Experience using marketing metrics, consumer insights and data to drive business decisions; Collaborate with Marketing teams to define communication objectives…",marketing specialist,Proprietary Brands Specialist,full-time,"Hybrid remote in Toronto, ON+1 location",2022-08-05,3.3,
EfficiencyOne,Canada,  Coordinate the creation of various creating marketing materials that support the overall marketing strategy. Generate monthly team reports summarizing projects…,marketing specialist,Marketing Coordinator,full-time,"Hybrid remote in Dartmouth, NS",2022-07-22,5.0,
Metroland Media Group Ltd.,Canada,  Maintain and grow proficiencies in the digital marketing space. 3+ years of sales/marketing experience; digital advertising experience strongly preferred.,marketing specialist,Sr. Campaign Specialist,full-time,"Burlington, ON",2022-07-17,3.4,
Grant Thornton,Canada,  This individual will work directly with our marketing team as a trusted advisor and project manager in the development of marketing content required to execute…,marketing specialist,Marketing Communications Specialist (14 month contract),,"Toronto, ON",2022-07-17,3.8,
Princess Auto,Canada,  Developing business cases for marketing programs and making recommendations on best marketing tactics and practices. Maternity Leave top-up plan.,marketing specialist,"Marketing Campaign Specialist - Winnipeg, MB (Home Office)",full-time,"Winnipeg, MB",2022-08-06,3.3,
G Adventures,Canada,  1-3 years’ experience working in an email marketing or marketing automation capacity in-house or at an agency. Review and optimize the current customer journey.,marketing specialist,Marketing Automation Specialist,full-time,"Toronto, ON",2022-07-17,4.2,
Yorkville University,Canada,  Execute online marketing strategies for multiple marketing channels. You are a strategic storyteller and marketing campaign manager with a diploma or degree in…,marketing specialist,Social Media Specialist,full-time,"Hybrid remote in Toronto, ON",2022-08-03,3.0,
Canon Canada,Canada,  Develop and monitor strategic marketing programs for the software portfolio. Create and maintain website content related to the software marketing portfolio.,marketing specialist,Software Marketing Associate Specialist (Hybrid),full-time,"Hybrid remote in Brampton, ON",2022-07-17,3.5,
Mallinckrodt,Canada,"  The CS may interact with internal colleagues in marketing, sales, research and development, device safety, quality, regulatory, and medical affairs team members…",marketing specialist,Clinical Specialist,full-time,"Remote in Field, ON",2022-07-22,,
CooperSurgical,Canada,  Your primary purpose is to support the growth goals of the business by executing sales and marketing plans and closing new business.,marketing specialist,Sales &amp; Marketing Specialist Research Clinical (Non-Fertilit...,,Canada,2022-08-10,,
British Columbia Institute of Technology (BCIT),Canada,"  Investigates new media production hardware/software to determine availability, performance and compatibility with existing equipment for instructional,…",marketing specialist,Video and Media Specialist,undefined,"Hybrid remote in Burnaby, BC",2022-07-24,4.0,61268-66481
L'Oreal,Canada,  Work in conjunction with marketing to operationalize the event concepts and roll them out across retailers/regions; Develop an event concept with Marketing.,marketing specialist,Retail Activation Specialist,full-time,"Montréal, QC",2022-07-17,4.1,
MANMIRAL CONSULTING,Canada,"  Act as spokesperson for an organization. Answer written and oral inquiries. Assist in the preparation of brochures, reports, newsletters and other material.",marketing specialist,marketing specialist - advertising,undefined,"Edmonton, AB",2022-07-17,,1010
University Neighbourhoods Association,Canada,"  Bachelor’s degree in communications, marketing and/or other related fields. Maintain the UNA website with up-to-date information and functionality.",marketing specialist,Communications Specialist,full-time,"Remote in Vancouver, BC",2022-08-05,,
Comox Valley Regional District,Canada,"  Ensure quality control for the project, including compliance to graphic standards, in the delivery and presentation of marketing initiatives, promotional…",marketing specialist,Communications and Engagement Specialist - Courtenay,undefined,"Courtenay, BC",2022-07-23,4.5,39.50
Teltonika IOT Solutions Canada Ltd.,Canada,  Utilize sales/marketing software packages. Promote sales to existing clients. Assess client's needs and resources and recommend the appropriate goods or…,marketing specialist,technical sales specialist,undefined,"Toronto, ON",2022-07-17,,26.06
Fix Network,Canada,"  2 years of experience working in social media/digital marketing or communications role. Bachelor's degree or diploma in digital marketing, communications, or…",marketing specialist,Social Media and Website Specialist,full-time,"Burlington, ON",2022-08-11,3.7,
Cision,Canada,"  As a global leader in PR, marketing and social media management technology and intelligence, Cision helps brands and organizations to identify, connect and…",marketing specialist,Content Specialist,full-time,Remote,2022-08-13,3.5,
KingswaySoft,Canada,  3-5 years writing experience in technical digital marketing with a focus on B2B. Creative and experienced marketing writer with strong editorial skills who…,marketing specialist,Digital Marketing Specialist,full-time,"Oakville, ON",2022-07-17,5.0,
Sun Life,Canada,"  In this role, you’ll learn more about enterprise marketing management, advanced marketing automation platforms and industry leading best practices, while…",marketing specialist,Marketing Automation Campaign Specialist,undefined,"Hybrid remote in Toronto, ON+1 location",2022-07-17,3.9,50100
Ingress Immigration,Canada,"  Plan and direct advertising and marketing campaigns. Answer written and oral inquiries. Assist in the preparation of brochures, reports, newsletters and other…",marketing specialist,digital marketing specialist,undefined,"Winnipeg, MB",2022-07-17,,14-27
McMillan LLP,Canada,"  Coordinate the assessment and approval process for marketing and BD initiatives. Bachelor’s degree or college diploma in communications, marketing, sales or a…",marketing specialist,Marketing &amp; Business Development Specialist (telework flexib...,full-time,"Temporarily Remote in Calgary, AB",2022-07-30,3.7,
StackPros Inc.,Canada,"  Familiarity with marketing tracking pixels such as Facebook pixel, Google tags and floodlight tags. The Web Analytics Specialist will play a role spanning both…",marketing specialist,Web Analytics Specialist,full-time,"Toronto, ON",2022-07-31,3.0,
Cascades,Canada,  Vous vous tenez au courant de l'évolution des besoins des clients et des opportunités de marché tout en poursuivant vos initiatives de vente et en établissant…,marketing specialist,Business Development Specialist,,"Toronto, ON",2022-07-22,3.1,
Noah Digital,Canada,"  2-3 years of digital marketing experience. The candidate will be responsible for SEO and social media strategies and execution, as well as collaboration with…",marketing specialist,Digital Marketing Specialist,full-time,"Burlington, ON",2022-07-17,,
Alterna,Canada,"  Act as ambassador for Alterna’s brand through presentation of a professional image, diplomacy and the ability to champion corporate communications and marketing…",marketing specialist,Corporate Communications Specialist,full-time,"Toronto, ON",2022-08-05,2.3,
TD SYNNEX,Canada,  Creates and implements digital marketing assets and performs other marketing activities to meet business objectives and revenue goals.,marketing specialist,Digital Marketing Specialist,full-time,"Mississauga, ON",2022-08-12,,
TD Bank,Canada,"  Minimum of 10+ years professional experience and previous leadership experience in any of the following areas: marketing campaign management, targeted marketing…",marketing specialist,"AVP, North American Marketing Capabilities",full-time,"Toronto, ON",2022-08-10,3.8,
Saskatchewan Polytechnic,Canada,"  Demonstrated ability to conduct in-depth relationship marketing research, segment, and develop and implement strategies with proven results.",marketing specialist,Community Engagement Specialist,undefined,Saskatchewan,2022-07-30,3.4,4531-5412
Givex,Canada,  Prepare and manage the digital marketing budget. Monitor industry changes and developments in digital marketing. Proven leadership and management skills.,marketing specialist,Digital Marketing Manager,,"Toronto, ON+1 location",2022-07-17,2.5,
Campari Group,Canada,"  Thought leadership in the digital media and organic marketing space. 2+ years of experience in media or DTC/e-commerce marketing, including hands-on digital…",marketing specialist,Digital Media Specialist,,"Toronto, ON",2022-07-29,,
Traction Guest,Canada,  Have complete ownership over Pardot architecture and any other marketing automation tools and ancillary marketing technology the businesses may use.,marketing specialist,Marketing Automation Specialist,full-time,"Remote in Northampton, NB",2022-08-11,,
Colas,Canada,"  Strong knowledge of social media tools and platforms, and recruitment marketing. Develop and implement creative social media recruitment marketing campaigns to…",marketing specialist,Employer Branding and Talent Marketing Specialist,,"Markham, ON",2022-08-01,3.7,
United Nations,Canada,  Work with marketing automation specialists to ensure that passive marketing campaigns are set up and working for key products. Assist in the tracking of tasks.,marketing specialist,Marketing Manager,undefined,"Montréal, QC",2022-07-21,4.4,49254
Loft Immigration Inc.,Canada,  Familiarity with CRM software and email marketing software and a demonstrated proficiency in technology. Creating and executing email campaign sequences for…,marketing specialist,Immigration Assistant - In-take Specialist,undefined,"North York, ON",2022-08-05,,45000-52000
Relay Financial,Canada,"  We’re building for employer SMBs and their finance function, internal and external, and are focused on delivering a human-centric customer experience.",marketing specialist,Customer Experience Specialist [PST Time Zone],full-time,"Vancouver, BC",2022-07-28,,
Norgen Biotek Corp,Canada,  Utilize sales/marketing software packages. Supervise activities of other technical sales specialists. Promote sales to existing clients.,marketing specialist,technical sales specialist,undefined,"Thorold, ON",2022-07-17,3.7,27.64
McAfee,Canada,"  At least 5+ years’ experience in online/digital consumer marketing/B2C/ecommerce industries. Help prioritize Backlog sizing / modeling, and provide clear…",marketing specialist,eCommerce Optimization Specialist - Remote,full-time,Remote in Ontario,2022-07-17,3.7,
CPG Connect,Canada,"  Plan, execute, and evaluate sales, promotions, and marketing of Agency brands. Sales &amp; Trade Marketing Specialist (Wine &amp; Spirits, Hybrid).",marketing specialist,"Sales &amp; Trade Marketing Specialist (Wine &amp; Spirits, Hybrid)",full-time,"Mississauga, ON",2022-07-29,,
Pod Marketing Inc.,Canada,"  Bachelor’s degree in marketing, business, or economics (other degrees are considered, as long as you’re analytical and detail-oriented!).",marketing specialist,SEO Specialist,,"Remote in Calgary, AB",2022-08-14,,
System1,Canada,"  Manage and scale a portfolio of performance marketing campaigns on native networks. Proficiency with performance marketing plan, execution, and optimization.",marketing specialist,"Performance Marketing Specialist, Publishing",full-time,"Remote in Vancouver, BC",2022-07-17,,
Live To Play Sports Group Inc,Canada,  Creation and execution of marketing presentations. Develop and manage the annual marketing calendar. This role is responsible for aiding in the implementation…,marketing specialist,Marketing Specialist (Bicycle),undefined,"Port Coquitlam, BC",2022-08-06,4.1,55000-58000
4TH WHALE MARKETING,Canada,  Stay up to date with the latest SEO and digital marketing latest trends and best practices. Come and experiment with multiple websites and put your theories to…,marketing specialist,SEO Specialist,,"Montréal, QC",2022-07-17,,
IQVIA,Canada,"  L’associé en marketing assumera un rôle de leadership dans la navigation organisationnelle de l’équipe marketing. Facilitate research by way of surveys, polls.",marketing specialist,Marketing Associate,full-time,Remote,2022-07-17,3.8,
Dillon Consulting Limited,Canada,  Monitor internal marketing data to inform current and future project opportunities. Degree or certificate in marketing from an accredited university or…,marketing specialist,Market Insights Specialist (Remote),full-time,"Remote in Toronto, ON",2022-07-28,3.6,
Canadian Tire Corporation,Canada,"  Understanding of traditional, digital and social marketing channels. Diploma in production, communication, marketing or any other relevant training.",marketing specialist,Video Content Specialist,full-time,"Hybrid remote in Laval, QC",2022-07-17,3.6,
Relay Financial,Canada,"  We’re building for employer SMBs and their finance function, internal and external, and are focused on delivering a human-centric customer experience.",marketing specialist,Customer Experience Specialist,full-time,"Toronto, ON",2022-07-28,,
CONSUMER &amp; SMB/MARCHÉ CONSOMMATEUR &amp; PME,Canada,  Minimum three years of experience in marketing communications. Develop the marketing communications plan and execute all tactics.,marketing specialist,"Specialist, Broadcasting and Marketing Communications, TVC9...",full-time,"Rouyn-Noranda, QC",2022-07-28,,
HiMama,Canada,  Strong interest in writing product/marketing copy and contributing to content marketing. Write and edit compelling product and marketing copy that best position…,marketing specialist,Demand Generation Specialist,full-time,"Toronto, ON",2022-07-26,4.5,
SSENSE,Canada,"  A minimum of 3 years relevant experience in email marketing or outbound communications. Experience briefing impactful marketing communications, including…",marketing specialist,Email Marketing Specialist,full-time,"Montréal, QC",2022-08-04,3.1,
Manufacturing Safety Alliance of BC,Canada,"  Collaborate with the marketing team on campaign research and development for direct marketing, email promotions, and advertising campaigns.",marketing specialist,Communications and Content Marketing Specialist,,"Chilliwack, BC",2022-07-17,1.7,
Teleperformance,Canada,"  Knowledge of Google Ads or any Digital Marketing tool, understanding the synergy between different products, how to translate comprehensive marketing strategies…",marketing specialist,Google Ads - Campaign Specialist,undefined,"Toronto, ON",2022-07-17,3.5,40000
"FOX Factory, Inc.",Canada,  3+ years of Experience working in product marketing or similar role. Sponsorship: Work with sports marketing team to collect product insights and feedback to…,marketing specialist,Product Marketing Specialist - Components,full-time,"Burnaby, BC",2022-07-17,,
Peter Mielzynski Agencies,Canada,"  Some knowledge of Rum Culture and marketing beneficial. You are a key member of the marketing team and your passion will inspire, engage, and educate.",marketing specialist,Brand Specialist - Flor de Caña,full-time,"Oakville, ON",2022-07-17,,
Growers Supply Company Ltd,Canada,"  Provide technical support to purchasing, sales and marketing. The role of the Agricultural/Horticultural Sales Specialist is to identify, review and recommend…",marketing specialist,Agricultural Sales &amp; Support Specialist,full-time,"Kelowna, BC",2022-07-21,2.7,
Andrew Sheret Limited,Canada,"  Digital asset creation with support from our in-house graphic designer, digital marketing specialist, marketing team, and supplier assets.",marketing specialist,Marketing Coordinator,undefined,"Victoria, BC",2022-07-17,3.1,20-24
Wunderman,Canada,"  As a minimum requirement you have a bachelor’s degree, preferably within the field of marketing or communications. Creating HTML e-mails in standard templates.",marketing specialist,Digital Campaign Specialist with a passion for communication,part-time,"Toronto, ON",2022-07-17,3.8,
MEDCAN,Canada,"  Manage daily marketing cloud maintenance tasks. Create technical and process documentation, and provide training to members of the marketing team.",marketing specialist,Marketing Cloud Specialist,full-time,"Toronto, ON",2022-07-17,2.9,
Kwantlen Polytechnic University,Canada,"  Knowledge of current public relations, communications and marketing principles, practices and techniques. Regular travel between campuses is required.",marketing specialist,Media Specialist,full-time,"Surrey, BC",2022-07-17,4.1,
University of British Columbia,Canada,"  May oversee other staff for marketing, communications and related campaign activities. A proven track record of creating successful health-related marketing and…",marketing specialist,Marketing &amp; Communications Coordinator,undefined,British Columbia,2022-07-30,4.1,4689-6754
Jonas Software,Canada,"  Help influence the roadmap for future digital marketing campaigns. You will be responsible for helping with strategy, briefing, and analysis behind these…",marketing specialist,Digital Marketing Specialist - Mergers &amp; Acquisitions,full-time,"Markham, ON",2022-08-11,3.2,
Search Engine People,Canada,  3+ years SEO/Organic search marketing experience. Familiarity with paid search marketing and how paid &amp; organic search works together.,marketing specialist,SEO Specialist,,"Remote in Pickering, ON",2022-07-17,3.8,
Fantuan,Canada,  Prepare weekly reports on social media marketing efforts. 2 years and above of marketing/social media related work experience is preferred.,marketing specialist,Social Media Specialist,,"Vancouver, BC",2022-07-17,3.5,
Training Orchestra,Canada,"  3-5 years of hands-on experience in email and digital marketing including marketing automation, email marketing and demand-gen.",marketing specialist,EMAIL &amp; DIGITAL MARKETING SPECIALIST – (US OR CANADA) – REMO...,,Remote in Canada,2022-07-17,,
Unite Interactive,Canada,  Track performance indicators for digital marketing initiatives that complement the overall marketing and business objectives;,marketing specialist,Digital Marketing Specialist,,"Winnipeg, MB",2022-07-17,,
Audio Video Unlimited,Canada,  Proven experience as product marketing specialist or similar role. Thorough understanding of marketing elements (including traditional and digital marketing…,marketing specialist,Product Marketing Specialist,undefined,"Port Coquitlam, BC+1 location",2022-08-13,4.0,40000-56000
St. Joseph's Health Centre Guelph,Canada,"  A minimum of five years’ work experience in communications, marketing or public relations. The corporate communication specialist will be a key brand ambassador…",marketing specialist,Corporate Communication Specialist,full-time,"Guelph, ON",2022-08-13,2.8,
Noah Digital,Canada,"  Write blog posts, email marketing messages, and social media posts. Perform website audit, SEO audit, and marketing research on the competition.",marketing specialist,SEO Specialist,,"Burlington, ON",2022-07-17,,
CAA Club Group,Canada,  2-4 years of relevant marketing experience. Demonstrated experience in marketing campaign project management and execution.,marketing specialist,Marketing Government &amp; Community Relations Specialist,,"Thornhill, ON",2022-07-21,2.9,
Mark Anthony Group Inc.,Canada,"  As the Marketing Insights and Ad Specialist, you will focus on optimizing our business growth performance with marketing insights and analytics leveraging data…",marketing specialist,Marketing Insights &amp; Ad Specialist,full-time,"West Kelowna, BC",2022-08-06,3.9,
Mark Anthony Group Inc. - Canada,Canada,  Bachelor’s degree or diploma in marketing desired. Ensure our marketing meets &amp; maintains regulatory / compliance standards.,marketing specialist,Email Marketing Specialist- 12 month contract,full-time,"West Kelowna, BC",2022-07-20,3.9,
Alterna Savings,Canada,"  Act as ambassador for Alterna’s brand through presentation of a professional image, diplomacy and the ability to champion corporate communications and marketing…",marketing specialist,Corporate Communications Specialist,full-time,"Toronto, ON",2022-08-05,3.1,
Shutterfly 2.0,Canada,"  May create marketing collateral for Prestige business and ship the picture day reminders to students. Built on the tradition of ""Picture Day"" Lifetouch captures…",marketing specialist,Account Specialist,,"Edmonton, AB+1 location",2022-08-12,,
Associated Engineering Group of Companies,Canada,"  University Degree in either Communications, Marketing, Public Relations or equivalent experience in public engagement, communication, or marketing.",marketing specialist,Community Engagement &amp; Communication Specialist,full-time,"Calgary, AB",2022-07-29,,
Future Media &amp; Technology Labs,Canada,"  Once the strategy has been set and implemented, the digital marketing specialist will extensively analyze program performance to determine which factors drive…",marketing specialist,Digital Marketing Specialist,,"Winnipeg, MB",2022-07-17,,
TMX Group Limited,Canada,"  Experience in marketing automation (Pardot), community marketing, SEO, PPC, email marketing, and social media. Digital, Web and Customer Analytics.",marketing specialist,Senior Integrated Marketing Specialist,full-time,"Toronto, ON",2022-07-19,3.5,
Colliers International,Canada,"  In-depth experience with search engine marketing, display advertising networks and retargeting. You will be assisting with business development proposals,…",marketing specialist,"Senior Digital Marketing Specialist, Marketing Studio",full-time,"Vancouver, BC",2022-07-17,3.8,
SSENSE,Canada,"  A minimum of 5 years experiences in search engine optimization, marketing, e-commerce, enterprise SEO including concrete examples of past work and execution.",marketing specialist,Senior SEO Specialist,full-time,"Montréal, QC",2022-08-12,3.1,
Algoma University,Canada,  Marketing and communications departmental activities. Marketing and communication activities by: The development of marketing material.,marketing specialist,"Manager, Marketing &amp; Communications",full-time,"Sault Ste. Marie, ON",2022-08-16,4.1,
D2L,Canada,  Lead the marketing relationship with our channel partners. Plan and deliver marketing programs to help drive demand.,marketing specialist,"Product Marketing Specialist, Channels",full-time,+1 locationRemote,2022-07-17,3.1,
Savvy Search Marketing,Canada,"  5+ years minimum digital marketing experience. Develop, implement, launch and monitor Google Ads and/or Facebook Ads PPC campaigns.",marketing specialist,Paid Search Specialist,,"Remote in Vancouver, BC",2022-07-26,,
LEAP Legal Software,Canada,"  Receiving shipments, organizing merchandise and other marketing materials. Graduate of a design, marketing or multimedia program.",marketing specialist,Junior Marketing Designer (DivorceMate),full-time,"Toronto, ON",2022-07-29,,
D2L,Canada,  Write product focused marketing collateral and assets. Collaborate with other members of the marketing team for content creation and asset development.,marketing specialist,"Product Marketing Specialist, Corporate",full-time,+1 locationRemote,2022-07-17,3.1,
J.D. Power,Canada,"  Reports to: Supervisor- Ad Operations. In this role, you are responsible for working directly with internal teams, ad platforms and other partners to plan, buy,…",marketing specialist,Ad Operations Specialist,,"Remote in London, ON",2022-07-17,,
Healthcare Consultancy Group,Canada,  Excellent understanding of digital and social marketing. Digital marketing/social media experience within corporate communications or agency environments.,marketing specialist,Senior Social Media Specialist,full-time,"Remote in Toronto, ON",2022-07-17,,
BC Lions,Canada,Maintain marketing automation integration with CRM and assist in the integration of additional platforms into the marketing automation software.,marketing specialist,Marketing Automation Specialist,,"Surrey, BC",2022-07-17,4.5,
Wawanesa Insurance,Canada,"Degree or diploma in communications, public relations, journalism, commerce, marketing or related discipline. Familiar with Sustainable Development Goals (SDGs)…",marketing specialist,Senior Community Impact Specialist (Remote or Hybrid),full-time,"Remote in Winnipeg, MB",2022-07-22,3.5,
BLAX,Canada,"Under the responsibility of the Production Manager, SEO &amp; SEM Specialist is responsible for analyzing , defining and ensuring the implementation of optimization…",marketing specialist,SEO &amp; SEM Specialist Télétravail et/ou Grand Montréal,part-time,"Remote in Greater Montreal Area, QC",2022-07-17,,
Secure Energy,Canada,"Reporting to the Director, Marketing &amp; Stakeholder Engagement the Communications Specialist will be responsible for researching and writing content for both…",marketing specialist,Communications Specialist,full-time,"Calgary, AB",2022-07-17,3.3,
